10
2098 4039
1356 6457 296322449
6457 1899 63002677
1899 9164 231315949
9164 7338 591808990
7338 4566 195261469
4566 6876 928441879
6876 6764 631410228
6764 8045 22656352
8045 5860 991771998
5860 1213 371690792
1213 7911 679850798
7911 1910 62682366
1910 8924 291554110
8924 495 365421385
495 884 383095116
884 1108 403666879
1108 6618 278065625
6618 6584 925176429
6584 5524 286994637
5524 7673 354548834
7673 3480 57944441
3480 2163 561242649
2163 3447 593768207
3447 6138 838959552
6138 1922 797718513
1922 3161 22328996
3161 5440 563714119
5440 917 982498422
917 8152 27938478
8152 6235 204302516
6235 8169 463601472
8169 6537 176777281
6537 1739 267305193
1739 6807 694917421
6807 7470 768586271
7470 3356 462566662
3356 2488 475875653
2488 8779 399996499
8779 1414 485223014
1414 7598 467647651
7598 2273 624203645
2273 9030 17590166
9030 7709 530330017
7709 3468 915757755
3468 5465 235527905
5465 6944 765941487
6944 8517 319424633
8517 8087 513593530
8087 8327 543634269
8327 407 458935625
407 6483 720658718
6483 7929 601578710
7929 6098 20178273
6098 6830 166943278
6830 3049 293054615
3049 805 670413140
805 8229 41788629
8229 7128 856768735
7128 8862 505427915
8862 1425 69727107
1425 1209 61071250
1209 4090 969029387
4090 5491 99020743
5491 916 180892797
916 1814 516463161
1814 1898 867607014
1898 2857 643459459
2857 4023 992338815
4023 3826 120119866
3826 6072 981198828
6072 8483 312502819
8483 8518 744323511
8518 6660 998788994
6660 8389 695349190
8389 6437 660081265
6437 45 86833252
45 7163 461290676
7163 7321 832022253
7321 2437 600426782
2437 6458 4924944
6458 7571 290957877
7571 90 173601854
90 4959 459020008
4959 3995 163652504
3995 412 340545132
412 6763 604590978
6763 3012 686581999
3012 2131 382333761
2131 4648 313876066
4648 4535 44526267
4535 201 304577223
201 1454 227463670
1454 5762 13555654
5762 8993 403597966
8993 3382 408356467
3382 7739 382535169
7739 2051 271204979
2051 3802 51815925
3802 5899 227390337
5899 343 391324846
343 7223 885531107
7223 1664 392409510
1664 7615 135648356
7615 5286 736836454
5286 8842 87758699
8842 7878 648245976
7878 3226 823669706
3226 4146 401565729
4146 1645 332784582
1645 6894 276612842
6894 7612 259007027
7612 5795 623742459
5795 4994 450214696
4994 7202 718027036
7202 2567 639911317
2567 8228 790759828
8228 1779 175134367
1779 5727 326493315
5727 1735 173093589
1735 6404 489010433
6404 5161 371019583
5161 504 477670812
504 2814 716474103
2814 3709 237091591
3709 1502 881268778
1502 8628 124830569
8628 2074 472143114
2074 3326 4990110
3326 8596 29162848
8596 8149 699533452
8149 3812 248831310
3812 881 914693956
881 5855 91942961
5855 6393 236996021
6393 6884 504046763
6884 9237 32218015
9237 7400 885241997
7400 7810 327716469
7810 4807 433783744
4807 3550 70542932
3550 1515 604329311
1515 3937 692790772
3937 4556 694285391
4556 5077 54544006
5077 1672 263334161
1672 8725 186713061
8725 6219 697820188
6219 5453 438468528
5453 3987 513206377
3987 6057 870913777
6057 2922 927478961
2922 3942 736742314
3942 8875 201100942
8875 5894 496469417
5894 1465 973833905
1465 4983 934886074
4983 1628 621299986
1628 4737 298493372
4737 6442 939876185
6442 9158 502979188
9158 2447 998026824
2447 3068 41223848
3068 5916 270189497
5916 8722 942486140
8722 7457 278219869
7457 9053 774236261
9053 7433 827220509
7433 2698 15978219
2698 6907 101952729
6907 6415 113520606
6415 379 86521151
379 1554 558798394
1554 4129 806311378
4129 4270 780806542
4270 959 465858754
959 1135 922161893
1135 8254 967519604
8254 8906 16195295
8906 8277 213146774
8277 3509 333242334
3509 5759 887109073
5759 4575 140625734
4575 3115 69984647
3115 3803 940726369
3803 4079 489611505
4079 552 896334906
552 1520 875612443
1520 3062 110911490
3062 1294 47344631
1294 3700 668004981
3700 4639 466407033
4639 5363 45371455
5363 5910 709228829
5910 83 736596530
83 3827 840373949
3827 6508 987448699
6508 2919 510832790
2919 1211 520110811
1211 7187 3426917
7187 7560 465301873
7560 9181 633631417
9181 2040 89948069
2040 5611 876616621
5611 3715 292459149
3715 4707 723270965
4707 7148 194991728
7148 2544 214621041
2544 4903 543306922
4903 3365 211187024
3365 2974 427767816
2974 3817 729065610
3817 2471 98296096
2471 3508 420909904
3508 8449 651566611
8449 1644 891538819
1644 5947 910521410
5947 4560 400417870
4560 4433 619667615
4433 4808 873949254
4808 4549 447762502
4549 1071 140188949
1071 3867 192872640
3867 2664 345650311
2664 8361 849417779
8361 4820 929469171
4820 2009 38540613
2009 4670 689382831
4670 5479 292818314
5479 8445 558651424
8445 279 545326102
279 1864 758120188
1864 8368 192282840
8368 1060 487790525
1060 6544 487253162
6544 4450 484741989
4450 2527 63577844
2527 2653 682244891
2653 8303 551879385
8303 7428 459401120
7428 8790 893431915
8790 4335 979647201
4335 7596 188466730
7596 7196 844244365
7196 8641 253073458
8641 591 840033341
591 6820 735783183
6820 2430 16111221
2430 7631 92967565
7631 5514 207967152
5514 1428 742576830
1428 4898 540730067
4898 2720 348156101
2720 559 935449470
559 1485 886380378
1485 6136 50090233
6136 5245 864918640
5245 7576 924920991
7576 3603 739473064
3603 2540 10253308
2540 6629 483572414
6629 7043 137315520
7043 619 768373496
619 3668 528371608
3668 8821 477622399
8821 2972 108143011
2972 604 13113597
604 7711 541200243
7711 1275 790387902
1275 6175 417509336
6175 5251 601363
5251 3355 683819816
3355 2223 249672890
2223 2037 41584447
2037 7832 380580534
7832 4250 502746348
4250 3169 734134142
3169 267 116363717
267 2387 371373924
2387 6934 827101707
6934 4135 176847223
4135 1684 113950753
1684 1078 367831773
1078 8284 525003324
8284 8014 49400222
8014 7441 106728504
7441 7476 575093558
7476 639 766835217
639 8891 31649494
8891 5596 167082975
5596 8521 777088525
8521 3956 367738262
3956 9083 304398495
9083 3479 397978374
3479 2156 896109871
2156 2805 782020895
2805 6019 506121385
6019 2797 761739822
2797 1778 175737491
1778 6718 149025641
6718 2970 179249157
2970 5637 28855208
5637 8615 832845457
8615 7473 428922047
7473 2979 70439655
2979 926 65942345
926 6692 784184749
6692 8836 657090152
8836 4882 34822416
4882 8473 155558672
8473 1216 484191858
1216 4202 211669639
4202 3581 122025779
3581 8276 704539986
8276 4026 736672963
4026 1413 23942356
1413 3216 811268490
3216 3506 311766520
3506 4012 790777573
4012 4229 842917985
4229 5310 478849496
5310 4897 420382451
4897 6992 63172600
6992 8275 635764345
8275 5118 670877179
5118 738 959282471
738 646 270301593
646 7621 29514917
7621 4112 721022292
4112 7137 446039085
7137 2736 178540558
2736 78 752787803
78 7377 327410647
7377 947 11386015
947 9002 34226203
9002 8685 250366657
8685 1103 77328360
1103 6198 818410953
6198 1149 907456809
1149 6772 112150776
6772 8712 973969625
8712 9006 244165020
9006 7100 176336769
7100 1056 95995404
1056 8721 948705006
8721 4370 913009732
4370 2579 119937760
2579 8528 759973496
8528 5322 77292606
5322 9040 763231687
9040 2662 455407834
2662 5217 556142102
5217 3683 36130491
3683 3928 518580434
3928 7577 44422800
7577 33 707007670
33 672 330379259
672 4973 314724394
4973 4177 736522587
4177 5490 51401550
5490 7616 760763479
7616 4446 915063146
4446 7857 656705708
7857 5209 88174125
5209 462 778965515
462 4326 690931911
4326 245 191057136
245 4191 708810229
4191 8840 509342863
8840 681 98513944
681 9120 673477359
9120 6611 335828842
6611 4449 342678965
4449 5796 849814128
5796 5869 284340600
5869 748 143900324
748 1813 615340213
1813 7683 256794714
7683 4848 903873820
4848 3362 692632819
3362 6432 872542755
6432 4510 211798007
4510 5022 101291274
5022 425 908673246
425 5879 582894796
5879 9086 145714075
9086 4590 468197269
4590 1384 913274055
1384 8650 460438469
8650 7303 57236209
7303 7852 817191959
7852 408 73718301
408 9087 824815709
9087 8657 473897666
8657 3861 14408780
3861 582 456297577
582 6511 17345931
6511 7868 205465917
7868 6918 17624159
6918 4329 526688794
4329 4315 303979861
4315 3150 691101518
3150 8728 715033990
8728 5701 499175180
5701 6228 393431999
6228 8466 999374590
8466 3562 643075505
3562 7073 8772212
7073 4040 108685657
4040 113 399465678
113 5657 553921385
5657 6541 981228412
6541 779 611263686
779 4741 655212660
4741 555 742418011
555 1555 46674835
1555 1988 800926735
1988 8044 63131633
8044 7928 959948890
7928 6783 261365203
6783 8622 120367843
8622 3009 777140848
3009 2956 335083504
2956 1244 797699906
1244 2298 103554868
2298 9019 349492284
9019 8766 253997483
8766 8392 120900799
8392 1359 554958201
1359 3609 271621642
3609 4445 500105947
4445 5565 711454417
5565 8786 815239515
8786 5074 215139937
5074 5340 210629596
5340 4928 61187867
4928 1151 67030880
1151 2920 853705101
2920 4489 69960079
4489 2224 28232892
2224 5645 105687133
5645 7469 476397819
7469 1125 9461303
1125 2107 716950819
2107 5542 131610478
5542 3905 604395669
3905 8492 763625654
8492 8928 932537213
8928 3278 520043656
3278 3586 576090897
3586 1174 46418769
1174 1564 492927853
1564 4420 205748098
4420 2157 234018627
2157 937 290627759
937 6325 309302966
6325 8486 583510911
8486 4318 397141596
4318 3098 282720119
3098 467 990985467
467 313 668763238
313 247 782826067
247 9166 702439883
9166 3299 336519106
3299 3549 997966004
3549 5980 765585833
5980 17 397706974
17 4513 917513238
4513 2981 471807288
2981 6658 320183407
6658 2434 945746130
2434 8574 577494421
8574 7554 796581226
7554 1187 807723788
1187 239 146961593
239 5538 928191704
5538 5755 264635810
5755 8638 910587247
8638 449 713245270
449 1848 784679466
1848 2638 339194497
2638 4397 612180393
4397 6046 277607319
6046 7219 544942595
7219 1926 846199020
1926 4647 420751432
4647 1372 854245562
1372 7115 282226285
7115 4607 817893028
4607 4665 136965680
4665 5553 273211751
5553 1088 339172619
1088 1343 772308101
1343 7126 828167988
7126 8131 675691726
8131 8762 622790458
8762 721 593753820
721 5966 73398699
5966 4385 540303696
4385 2083 65561107
2083 6080 393582106
6080 1064 338566179
1064 6798 495571882
6798 659 42679686
659 1038 146289966
1038 526 642533475
526 915 970871390
915 4181 410925776
4181 4843 405637075
4843 5900 536633014
5900 6218 48121596
6218 1603 744831572
1603 2233 1329760
2233 5493 325728915
5493 1859 289774167
1859 4109 847528781
4109 7980 746480347
7980 6291 996536083
6291 7728 129755065
7728 5974 416889728
5974 3502 986018117
3502 7002 255483170
7002 5843 756062347
5843 9199 758326218
9199 2571 83651157
2571 2259 431754072
2259 8320 233633029
8320 2715 529921331
2715 1408 357669125
1408 880 773936725
880 9097 447998793
9097 1039 751251232
1039 6854 112502904
6854 7637 943570675
7637 3684 793930918
3684 4762 111309224
4762 5362 586104150
5362 138 617318661
138 1789 374751355
1789 564 991741225
564 2603 6468028
2603 5387 422872951
5387 488 589089151
488 6851 7797789
6851 4701 748601866
4701 3727 878863318
3727 1573 855326570
1573 6606 347598566
6606 69 727915754
69 7359 837597989
7359 9014 764488294
9014 759 713933870
759 6959 93081158
6959 4004 373066994
4004 4936 324776441
4936 5164 29248669
5164 3317 804821067
3317 2526 558409471
2526 2151 559170000
2151 7046 15006545
7046 3207 184862549
3207 6655 7168792
6655 8500 766257777
8500 5509 149881807
5509 3267 950739468
3267 698 412705048
698 5738 113707386
5738 8083 389359971
8083 7175 882540064
7175 1448 488458741
1448 8760 233617549
8760 170 889008092
170 6082 911331692
6082 1818 822706700
1818 3072 749322235
3072 8880 512449911
8880 1842 554086371
1842 7716 457165158
7716 8495 860048477
8495 6211 134518478
6211 4702 294763146
4702 4780 477053124
4780 2964 848452349
2964 7558 240360658
7558 7734 850120118
7734 5961 25745143
5961 8686 269609327
8686 2238 507457538
2238 6984 436670968
6984 1625 828779328
1625 5555 522464084
5555 5520 621533518
5520 3891 835948120
3891 3597 141238214
3597 6344 623931679
6344 7966 639203941
7966 8310 406459617
8310 1496 737639065
1496 1754 881080266
1754 5991 288999680
5991 4980 226097805
4980 5723 114697815
5723 4940 30524125
4940 6454 137429496
6454 4122 789920869
4122 76 779846361
76 4509 502395761
4509 3654 196523594
3654 4561 89527872
4561 848 214960591
848 7982 331042072
7982 8296 384291019
8296 8356 692013715
8356 503 32010774
503 2265 624651677
2265 1326 394650187
1326 2716 57755918
2716 8918 894261005
8918 7961 754624079
7961 984 346943240
984 2557 575556686
2557 6261 129604516
6261 5563 968476758
5563 5779 264021159
5779 6589 270842731
6589 6388 444924791
6388 6694 903225101
6694 4904 677302348
4904 8424 182563855
8424 7180 636821720
7180 4658 818818382
4658 3938 261178015
3938 7799 604035889
7799 7011 849342507
7011 2959 251123865
2959 8870 246473112
8870 3335 481705221
3335 5423 753519627
5423 8802 442996706
8802 2064 571233094
2064 1840 968480218
1840 1182 626555132
1182 1415 808040467
1415 8012 513010287
8012 3545 658565907
3545 1298 285208497
1298 6479 907660474
6479 7991 568838179
7991 7917 31985855
7917 6811 514800906
6811 1584 915781419
1584 6205 607542541
6205 3003 644405423
3003 3482 736774531
3482 768 871563701
768 6377 915248154
6377 8274 34215675
8274 5063 627305155
5063 7971 445066855
7971 3148 216779530
3148 2723 264126874
2723 7475 116401590
7475 762 477957545
762 5172 868162764
5172 6317 965744097
6317 7394 729081411
7394 5561 114635875
5561 7442 299965672
7442 3585 335117391
3585 2104 410148935
2104 4220 723715120
4220 3374 303597608
3374 8359 36704066
8359 3121 531755586
3121 7255 816607895
7255 4978 547786327
4978 7651 816964083
7651 4393 576784722
4393 7492 969140860
7492 6586 848949939
6586 6331 91585628
6331 8583 737438633
8583 1871 309008833
1871 5334 588507405
5334 8474 326729517
8474 3947 180572533
3947 3329 356271912
3329 5985 360945192
5985 1374 807877688
1374 7674 801338767
7674 6062 577724722
6062 8986 924520917
8986 4631 917740357
4631 158 908198622
158 5247 645200034
5247 7216 736000807
7216 5445 489796386
5445 9143 612352263
9143 4381 888482833
4381 1949 824913777
1949 1410 22501197
1410 3939 612197952
3939 864 128511384
864 5349 911721618
5349 5714 996469892
5714 5965 797635634
5965 7204 312024299
7204 4083 665950329
4083 2808 226936709
2808 897 133681512
897 208 367416621
208 7230 171038691
7230 8224 871120145
8224 5929 676425454
5929 136 759546096
136 2203 197849661
2203 6304 856997988
6304 4008 115818007
4008 1665 558794853
1665 3221 517392029
3221 5617 769673128
5617 4180 989035930
4180 2120 294429299
2120 858 539929838
858 7472 897234551
7472 798 939629333
798 5777 128446999
5777 867 239547290
867 3397 551981595
3397 3398 16929831
3398 2379 64461066
2379 5004 426999146
5004 7629 481644138
7629 174 45488804
174 6805 191237118
6805 7953 330630383
7953 102 695640792
102 4068 355777771
4068 1506 996580712
1506 8062 922577502
8062 3950 489459283
3950 2191 363997332
2191 7842 946132547
7842 4769 360579428
4769 4770 40422786
4770 4328 558194997
4328 1000 410945443
1000 7287 749937128
7287 6605 526529358
6605 5045 969740297
5045 3929 119845510
3929 5572 148718840
5572 2370 811292580
2370 4411 414274810
4411 6347 688648678
6347 8020 561043484
8020 1192 206420496
1192 6041 669612031
6041 2553 800590774
2553 613 758402092
613 2329 539058217
2329 1550 865051840
1550 8688 37917591
8688 4382 20702354
4382 962 763056998
962 8325 81671063
8325 8704 203849091
8704 6687 458697790
6687 3058 437448834
3058 3256 200429803
3256 644 233791645
644 2306 926908118
2306 1717 416943489
1717 5960 32440545
5960 5301 140003899
5301 2869 309882629
2869 3738 590635542
3738 8381 550949342
8381 2926 59819756
2926 7535 117164900
7535 4205 373205992
4205 1027 32181621
1027 963 265883740
963 6476 184498571
6476 5005 298972785
5005 6327 807048772
6327 5018 745542055
5018 8869 505393281
8869 2656 476660803
2656 206 398649182
206 1177 116311726
1177 3935 15719019
3935 8811 116217375
8811 7307 154229318
7307 5373 888937728
5373 3318 879274374
3318 1920 235900381
1920 1006 92786818
1006 218 190488517
218 8900 673349216
8900 4981 145732975
4981 8405 424280162
8405 3179 452773687
3179 6119 562676465
6119 7099 456720707
7099 2903 592777586
2903 2186 872559094
2186 1987 47356249
1987 2615 143726927
2615 7581 784895205
7581 8895 17037503
8895 7584 516932920
7584 9220 669593180
9220 2167 135437597
2167 7754 553947845
7754 2721 968565965
2721 5807 942486369
5807 5677 152006254
5677 5438 473959245
5438 5846 271663525
5846 6440 550655436
6440 9224 590270972
9224 1718 139898898
1718 3852 666872812
3852 3991 597016644
3991 7431 28836625
7431 8379 546147185
8379 8189 832917025
8189 8637 974139799
8637 4422 736635702
4422 9012 358782594
9012 2386 972389128
2386 5160 13432217
5160 3264 811556281
3264 7057 387581946
7057 7691 322669278
7691 754 256850220
754 9239 112657394
9239 3527 222541881
3527 7887 400577148
7887 1750 897552599
1750 3584 239579384
3584 3687 770026422
3687 5847 419662132
5847 6963 375016981
6963 1090 323974266
1090 5267 388228096
5267 5812 170019704
5812 3272 475980520
3272 5851 714703695
5851 1104 441683229
1104 4580 26635956
4580 8002 157491020
8002 8591 581582128
8591 7995 546025122
7995 3742 754507664
3742 7449 462935107
7449 5680 92172306
5680 8256 439941043
8256 8846 289591259
8846 1811 681324362
1811 7477 798723637
7477 6653 261980387
6653 4530 547272933
4530 480 462796272
480 4457 649562333
4457 945 869942211
945 851 719646492
851 8777 762219727
8777 6279 92484092
6279 6787 972739994
6787 2299 512288679
2299 8035 184579830
8035 4307 742766415
4307 7575 931950811
7575 2929 559596812
2929 6037 919257036
6037 7116 172695260
7116 1004 729616516
1004 1230 247753909
1230 5010 887398956
5010 7356 23816098
7356 3563 126906219
3563 320 44889975
320 9213 605398226
9213 4413 672931341
4413 2468 651913994
2468 1753 68333333
1753 7881 617620001
7881 453 91855036
453 4627 357924592
4627 1147 151460716
1147 8019 743095027
8019 3612 472421333
3612 3620 698733649
3620 5327 58407652
5327 7157 121983666
7157 2068 568675860
2068 7851 778054145
7851 7130 736719747
7130 8778 513676306
8778 1050 603310492
1050 5696 101524780
5696 3203 698256136
3203 5602 198593261
5602 823 885991945
823 9032 110369301
9032 1162 117850296
1162 676 58687205
676 440 839985817
440 7677 365604205
7677 8116 798602515
8116 2727 863801916
2727 8291 492510425
8291 1836 696008844
1836 5711 321716495
5711 3651 17958119
3651 3101 200439191
3101 3565 390049828
3565 4308 635578121
4308 3663 292294227
3663 5320 600490775
5320 7357 787038837
7357 2906 35389254
2906 7379 72912107
7379 8439 485772486
8439 3607 93796906
3607 4713 47412127
4713 2358 906964700
2358 2824 724367405
2824 5165 636648229
5165 130 420641005
130 9064 180194251
9064 3724 738173009
3724 6635 118897140
6635 6248 378787512
6248 4765 476681307
4765 4963 81782796
4963 3238 496637808
3238 5825 387884866
5825 5099 921768613
5099 1225 714758367
1225 9124 39003734
9124 4811 638086882
4811 7453 59785145
7453 4802 735012579
4802 3959 959803378
3959 8586 77743265
8586 3717 935451770
3717 8834 202369559
8834 6007 713321386
6007 3485 80262351
3485 8085 802860334
8085 8011 500360222
8011 5754 968167960
5754 269 728288796
269 3046 838649062
3046 5914 914481220
5914 394 775700923
394 2693 745613761
2693 1841 491364979
1841 751 264865505
751 7422 18771119
7422 2043 671559230
2043 355 3038513
355 7488 990184615
7488 4074 50346741
4074 8627 332236175
8627 6711 71967410
6711 3477 399500903
3477 3160 720121041
3160 8603 846252377
8603 3170 114259269
3170 1335 759124776
1335 369 336855613
369 7277 174044415
7277 1261 346653708
1261 4277 149175344
4277 6887 251787680
6887 8452 134621831
8452 839 351544903
839 6917 965109066
6917 913 214884182
913 2944 6921591
2944 4477 317985641
4477 844 35568495
844 7056 735210387
7056 5854 9151057
5854 3902 950049716
3902 4792 363427663
4792 7171 754764818
7171 8859 441414694
8859 9136 628293169
9136 804 626052292
804 5587 112973923
5587 893 483848036
893 5709 616236906
5709 5543 15837018
5543 6296 816084211
6296 8681 540720670
8681 8147 415337921
8147 2490 388721606
2490 5129 386973046
5129 7744 382113544
7744 1613 147846381
1613 3895 723828659
3895 3220 556157959
3220 276 494500089
276 1106 873004003
1106 5392 660461993
5392 4472 629121920
4472 1655 77065260
1655 1716 478087412
1716 3186 696522457
3186 5768 83986851
5768 866 796073054
866 3682 732090952
3682 6551 671713592
6551 2562 805224111
2562 203 682140667
203 2170 887657609
2170 4932 412505282
4932 3048 976071715
3048 5697 368467131
5697 8799 38557573
8799 1466 941561992
1466 6369 852315168
6369 6239 507310833
6239 7955 957399010
7955 9084 520915732
9084 3518 48031502
3518 3883 225253284
3883 5461 909637338
5461 2256 287520903
2256 6949 607366829
6949 3741 910000073
3741 1681 863865916
1681 4293 16041141
4293 6462 257016515
6462 8025 589386273
8025 8039 676503135
8039 2951 886138436
2951 7234 666451533
7234 1018 7106900
1018 7320 435177246
7320 4657 602954738
4657 7439 803179954
7439 7067 167268197
7067 4918 127184683
4918 118 460920418
118 7095 701925219
7095 4095 14842291
4095 4453 725942055
4453 8719 677996933
8719 5485 235825777
5485 2784 617015982
2784 3730 472075279
3730 8461 88140944
8461 1471 124326815
1471 1438 281990642
1438 8723 461573030
8723 8289 24874671
8289 1499 507243927
1499 7595 223726722
7595 4102 164911928
4102 4036 967127110
4036 3966 133726794
3966 6562 28777844
6562 6942 983168251
6942 5033 243259664
5033 6268 470680471
6268 7111 512187739
7111 5993 129398099
5993 4743 137132003
4743 6657 519294640
6657 316 417091699
316 5787 592603095
5787 520 174990947
520 8584 584359896
8584 7242 572304132
7242 5550 488427720
5550 7604 138801468
7604 4272 439662777
4272 8726 214369774
8726 4244 816798402
4244 7383 675488554
7383 5798 831385756
5798 3744 141390034
3744 4738 616145852
4738 3798 808228925
3798 3200 423380676
3200 2859 77718882
2859 84 685619951
84 4761 930624603
4761 6540 153961958
6540 4316 703048233
4316 7033 750268066
7033 9011 140205106
9011 2461 584342431
2461 2412 585952671
2412 4239 383464770
4239 7791 55022901
7791 2228 98140409
2228 4532 365379223
4532 1327 44671258
1327 3274 469951403
3274 3813 782470922
3813 1338 489790707
1338 6987 497458705
6987 6604 219347172
6604 4050 62094838
4050 5356 985886425
5356 4452 358148640
4452 4564 501757616
4564 1820 52772552
1820 3239 27463395
3239 2709 29762523
2709 656 884158308
656 8946 168853429
8946 4417 645908376
4417 1073 544903587
1073 1376 592234106
1376 594 576143612
594 8531 83039891
8531 4495 375375062
4495 8737 730105570
8737 367 786088124
367 4676 125643128
4676 818 722827030
818 6771 222946909
6771 6713 564112153
6713 1206 106291800
1206 7197 277969810
7197 9126 514768916
9126 5923 324187377
5923 4331 175157423
4331 6487 984720320
6487 6897 959174654
6897 2230 664948130
2230 3164 334695378
3164 5433 31038179
5433 8599 727042969
8599 455 320581802
455 3470 389186819
3470 1668 81316938
1668 4464 373354354
4464 5332 269166569
5332 5420 111079461
5420 421 110029015
421 5660 438019998
5660 4789 756987837
4789 6299 507448956
6299 1501 882770458
1501 7910 185647802
7910 85 590488847
85 4114 110661874
4114 1805 915753372
1805 4943 229093325
4943 8703 88821356
8703 2756 491096756
2756 9243 452040234
9243 4356 652933509
4356 8347 449904910
8347 72 582526398
72 3965 167702424
3965 7520 774092287
7520 5944 757683821
5944 6903 4939097
6903 5982 585783294
5982 3889 422631951
3889 6682 339634475
6682 5969 616821473
5969 7985 2191273
7985 1263 512732631
1263 8367 6008292
8367 1930 83508211
1930 7797 886086985
7797 7173 127691215
7173 406 47104026
406 5492 848632355
5492 3039 565711213
3039 6342 656608218
6342 256 356081310
256 2039 300998025
2039 7896 842256020
7896 3474 799086512
3474 327 411659899
327 2394 610525746
2394 6033 28179836
6033 1744 500481255
1744 702 101622501
702 5024 332736424
5024 7289 153414763
7289 8475 551527411
8475 5904 915262822
5904 4419 173633541
4419 6588 178136051
6588 4224 525462997
4224 7387 178572639
7387 5741 763919346
5741 1463 948094948
1463 1892 370723468
1892 2953 233257172
2953 4253 802802575
4253 4073 883456100
4073 6026 91781818
6026 6937 738827140
6937 6622 622059438
6622 3002 219473033
3002 8933 785931166
8933 697 470691792
697 9036 785184247
9036 7837 295055737
7837 8731 679289457
8731 2809 86182271
2809 6438 137311757
6438 2963 478375968
2963 5833 350358524
5833 1214 747837503
1214 4347 359072158
4347 6132 850839779
6132 5537 701976358
5537 7933 544324936
7933 8006 4254541
8006 2443 106020122
2443 7423 312104111
7423 385 30404436
385 8122 284156173
8122 3224 837567108
3224 3933 208977075
3933 4933 900591873
4933 569 638178409
569 7058 579700544
7058 6215 133849045
6215 6875 440980983
6875 8313 315672997
8313 5816 225630863
5816 5705 32324476
5705 3405 937732435
3405 5471 445103897
5471 237 818255643
237 1659 260940581
1659 3910 82804497
3910 826 113311379
826 6338 940230038
6338 4378 21503122
4378 2687 103139490
2687 8793 271122359
8793 7747 371861646
7747 1989 703493347
1989 1232 630194517
1232 3625 75217778
3625 817 405469704
817 6827 27035806
6827 3975 79472319
3975 1145 511489826
1145 9223 339139917
9223 5589 109876755
5589 3560 648162354
3560 3632 176707025
3632 1254 171370185
1254 31 548754226
31 5264 814885434
5264 980 603587083
980 4147 535119625
4147 6451 108382771
6451 4415 919260080
4415 695 760750489
695 1138 140707247
1138 4791 856992514
4791 5540 58370739
5540 1459 811479244
1459 6204 117933094
6204 9085 141175236
9085 5290 777306978
5290 7904 910679486
7904 8440 15194712
8440 6842 880446468
6842 156 181801844
156 1518 239572712
1518 4013 436456169
4013 5487 664512715
5487 6054 314790490
6054 6632 841925873
6632 5422 691548521
5422 577 246779163
577 7967 205932053
7967 4709 30688438
4709 4626 209172272
4626 6240 854094407
6240 1107 59911817
1107 7251 380542457
7251 8076 255364986
8076 1964 874797251
1964 7243 984129540
7243 7340 790484612
7340 3384 835696376
3384 1277 755905973
1277 3465 403751454
3465 9182 976403624
9182 6452 465414841
6452 7715 314638547
7715 7397 640399221
7397 13 435864289
13 4336 308330137
4336 2293 417706198
2293 4474 346543775
4474 4944 323524849
4944 3722 150669020
3722 8175 380861973
8175 887 563097561
887 5839 587125189
5839 4883 45374688
4883 277 877888051
277 3327 281567415
3327 952 736923209
952 6210 124667213
6210 7671 340015822
7671 1776 620128001
1776 1733 186355839
1733 2993 46626582
2993 2178 680039818
2178 5048 566898297
5048 5881 301991569
5881 1342 407353423
1342 4412 403544190
4412 3845 944992535
3845 8287 243049798
8287 4067 11966517
4067 900 201260342
900 5282 71969775
5282 6789 477381358
6789 8929 515898889
8929 6382 712368997
6382 2641 913245647
2641 9148 824229026
9148 5800 982591549
5800 323 112305775
323 9075 270228
9075 7026 133260568
7026 3199 493167749
3199 7346 563367789
7346 4185 572902111
4185 2339 538542437
2339 6316 293772193
6316 3339 706985881
3339 3252 127981999
3252 6263 270955760
6263 4767 47001702
4767 4176 748110001
4176 8021 457311599
8021 2047 93628285
2047 2411 280666172
2411 5663 876726250
5663 6616 248136208
6616 3499 688019595
3499 3972 132786794
3972 2591 193128742
2591 4605 931069394
4605 3992 144753311
3992 2395 394389084
2395 5684 855555523
5684 3228 622134669
3228 9201 910287973
9201 1146 420440873
1146 3158 535380315
3158 1791 587033352
1791 6028 403032422
6028 8119 647686091
8119 2506 587303580
2506 51 388809344
51 2274 140853839
2274 6213 3187722
6213 1245 814227810
1245 7936 531912630
7936 2980 296959915
2980 3725 521213690
3725 4290 512410983
4290 6778 420432029
6778 5098 420731746
5098 6017 113037337
6017 4164 877743628
4164 2581 514360031
2581 7630 393703510
7630 5681 606986232
5681 476 762496239
476 3990 81723104
3990 612 739773026
612 5307 808141335
5307 2916 865308852
2916 2644 884526337
2644 5126 55046772
5126 3380 720864375
3380 8515 506661005
8515 5226 965334745
5226 5236 141305247
5236 5836 894557674
5836 1132 404884450
1132 782 396854023
782 9204 394760118
9204 4487 992188030
4487 5003 638179722
5003 7804 388130311
7804 3316 995375752
3316 1545 452407531
1545 8908 920042941
8908 2428 144852020
2428 6986 826137575
6986 7266 284970278
7266 4589 565284049
4589 8295 246869320
8295 8278 398007615
8278 8233 295544031
8233 3707 613745706
3707 4939 791711125
4939 3753 902530263
3753 4069 228758298
4069 9015 873434230
9015 3766 642303288
3766 244 36899633
244 3577 591259435
3577 6441 379345978
6441 4826 91946405
4826 8135 164640163
8135 1925 886006983
1925 2994 909797505
2994 6159 158461765
6159 5166 633081010
5166 668 314681954
