10
9726 9725
3008 4363 396252861
4363 2985 866137156
2985 4344 129241848
4344 2939 866027731
2939 3182 162724649
3182 2828 619165061
2828 2625 129232040
2625 2258 599998747
2258 731 779501306
731 1771 250611528
1771 3162 970343402
3162 4047 528425022
4047 682 784485214
682 3372 905548260
3372 4496 134918504
4496 4117 13803613
4117 3986 591696276
3986 4402 67158572
4402 4056 104228587
4056 2896 418087586
2896 2934 310451442
2934 4205 923216344
4205 2141 665406314
2141 3476 952944062
3476 73 645038874
73 3467 877200781
3467 918 725398125
918 2410 62906982
2410 2685 651555732
2685 1602 914150493
1602 3516 257890949
3516 4576 47808592
4576 4193 780287648
4193 2808 387132797
2808 3206 913836323
3206 273 795528651
273 3381 6297858
3381 1655 43068362
1655 487 395527397
487 3483 638315518
3483 4531 146196244
4531 2761 218387152
2761 1415 166740540
1415 943 930681458
943 741 123935412
741 1054 301659044
1054 1551 797001425
1551 4701 568148042
4701 4067 221333970
4067 4522 901230012
4522 50 986235629
50 1749 531785412
1749 3790 676962709
3790 4247 504158296
4247 1162 337245827
1162 953 174517937
953 4650 233875430
4650 4260 62643952
4260 1023 237424919
1023 902 885431162
902 1919 829310799
1919 2617 495315868
2617 1192 933239754
1192 3455 462114800
3455 1233 734965020
1233 1152 699592430
1152 1707 257643450
1707 2087 593779232
2087 638 595177146
638 948 505687202
948 463 232094749
463 2918 741373391
2918 2191 724074354
2191 3743 251351643
3743 4176 524571202
4176 3528 700526120
3528 4021 553010687
4021 1901 321572627
1901 1689 121190516
1689 2381 774344657
2381 3579 75318992
3579 2774 107426144
2774 2943 158646422
2943 4113 604798056
4113 4375 611584440
4375 2273 495892250
2273 299 779315993
299 4687 845459870
4687 142 411052556
142 3324 16740911
3324 3161 583407386
3161 2910 92879708
2910 4371 364573134
4371 2121 369163493
2121 1310 554994508
1310 3342 99538153
3342 3988 68755923
3988 506 812637958
506 2927 545833739
2927 4034 516449423
4034 3400 170841513
3400 1498 777928488
1498 3085 110339167
3085 240 894915868
240 3088 29280131
3088 3930 634910370
3930 3640 447958341
3640 2983 434807172
2983 3111 808999351
3111 555 569148857
555 605 61668183
605 609 884318343
609 82 529091355
82 1352 72830959
1352 476 341632752
476 1459 140675794
1459 1621 568723209
1621 504 120948744
504 3358 838652019
3358 2017 832292119
2017 3115 990206011
3115 733 274575758
733 4680 925171827
4680 434 207295498
434 1289 643739251
1289 3076 480166334
3076 320 159350005
320 3854 565011528
3854 3522 145320646
3522 1397 705183744
1397 1119 81460951
1119 1633 316162159
1633 3587 335628585
3587 4347 44316472
4347 2284 63594380
2284 3153 217425070
3153 425 531743196
425 3353 364069076
3353 4613 652232243
4613 2133 340742546
2133 2492 933217933
2492 571 566416780
571 4245 77577243
4245 2471 314825642
2471 1403 639247739
1403 4621 419209995
4621 4286 308017790
4286 3997 60487302
3997 3697 392675094
3697 2781 146669808
2781 2034 892779421
2034 376 382881104
376 3439 273761920
3439 1888 817951248
1888 1894 590176602
1894 2885 917501172
2885 678 150633935
678 1998 749526607
1998 3068 482512699
3068 562 148470935
562 364 307226704
364 4183 416490004
4183 346 464633095
346 2327 642855289
2327 3032 313322831
3032 2970 380743829
2970 298 860280360
298 409 845066027
409 1848 744812905
1848 3497 365028956
3497 1065 38324927
1065 3289 530547192
3289 2333 931445736
2333 1149 115902170
1149 4160 845372834
4160 1972 570693474
1972 3270 387628519
3270 2527 153390623
2527 4699 631180776
4699 1864 780303613
1864 2508 152576786
2508 956 376476551
956 1766 15701070
1766 2179 426338706
2179 1380 46944152
1380 4253 605877672
4253 4136 196356231
4136 3296 197578087
3296 441 207920632
441 2729 678868931
2729 3215 346049023
3215 1301 515147336
1301 2000 947875289
2000 1413 663198472
1413 2227 10518979
2227 3208 261198119
3208 2785 43942300
2785 1005 870799339
1005 4167 106264146
4167 4353 788755206
4353 3999 235828294
3999 468 144589073
468 792 171818751
792 4086 19790383
4086 4044 113007597
4044 352 17191584
352 3517 590483857
3517 1027 500636116
1027 2325 23098561
2325 4294 74180987
4294 4278 133456083
4278 3612 175675347
3612 579 450657538
579 180 149157153
180 4003 454530408
4003 4640 497601690
4640 2020 755034826
2020 2988 650886639
2988 2375 547696131
2375 4614 815471812
4614 2337 182271923
2337 132 893745154
132 2016 183135502
2016 3922 130147212
3922 2291 409459979
2291 2077 193654481
2077 2532 243861685
2532 3274 453402280
3274 4492 64453819
4492 4115 202642185
4115 984 94673839
984 1995 152798467
1995 4695 199747612
4695 3601 266492590
3601 2944 172588850
2944 300 312755209
300 4283 136200528
4283 4298 763072707
4298 1201 665907680
1201 3307 159299089
3307 585 689770048
585 647 799363763
647 4212 334974437
4212 1641 140427585
1641 758 948520916
758 3511 789504845
3511 153 490545629
153 847 556072095
847 4061 292907837
4061 1356 38241760
1356 2057 371543907
2057 1038 475179761
1038 4552 784503268
4552 759 554679409
759 137 605326973
137 2714 46479601
2714 3828 748333890
3828 296 849188658
296 3526 499881881
3526 4051 665304063
4051 4439 51830843
4439 787 447072074
787 1037 818102530
1037 2574 104094809
2574 4214 713564664
4214 264 990691380
264 218 416850019
218 3776 849765192
3776 834 606280440
834 4059 82757698
4059 1835 9064280
1835 60 296050488
60 584 734637815
584 1892 196555071
1892 3173 288994427
3173 681 683158730
681 680 838576270
680 2773 632056411
2773 3125 91747179
3125 4530 131484107
4530 3287 522814525
3287 3131 463291086
3131 695 606663868
695 545 159834146
545 2134 870486849
2134 203 64507194
203 437 206313747
437 1528 471337092
1528 4423 766212206
4423 4220 706195628
4220 1327 136641154
1327 4603 670559403
4603 1637 5784055
1637 4327 954743684
4327 3861 774654213
3861 3962 719348719
3962 3985 797951417
3985 1228 44020585
1228 23 421630264
23 1304 404231856
1304 3230 126778283
3230 1926 283210899
1926 478 552798698
478 4320 713932452
4320 3371 332282324
3371 3017 841793126
3017 755 249607535
755 1051 170858594
1051 4289 326365890
4289 1100 341354714
1100 75 154859055
75 495 849180415
495 583 804645800
583 3060 761522923
3060 4404 9014560
4404 4035 527649002
4035 2477 678546471
2477 2533 215328308
2533 3662 998986094
3662 4467 444758676
4467 3150 774040290
3150 3742 135627247
3742 1175 115318079
1175 2329 779824346
2329 3611 942887285
3611 61 742488646
61 4537 351689418
4537 1230 593355055
1230 4604 786509231
4604 2272 773319683
2272 2186 997586912
2186 1396 765803868
1396 1134 909046936
1134 1573 402901963
1573 1869 479736319
1869 3727 241329259
3727 3330 97211442
3330 3908 729343854
3908 4633 264704207
4633 489 423577332
489 2640 70698568
2640 939 419563262
939 1190 272757746
1190 2103 727860722
2103 3624 33602538
3624 3139 134288661
3139 3261 108026078
3261 971 712149009
971 1485 349616969
1485 3688 107012171
3688 400 9424039
400 3529 123657258
3529 4177 95155773
4177 3963 124742118
3963 2746 755997958
2746 1464 890559412
1464 1117 719747118
1117 1128 107687376
1128 3936 483914467
3936 2754 506256348
2754 2007 733523413
2007 192 334017732
192 3594 124576569
3594 1553 642570348
1553 1647 736919695
1647 3524 604312888
3524 944 736415961
944 3286 834131138
3286 34 186173095
34 3941 1120168
3941 3508 110224823
3508 4129 109388017
4129 1025 420683430
1025 1448 382982570
1448 236 689765094
236 2901 454285969
2901 804 517271231
804 3788 797791172
3788 1012 18951331
1012 625 719404554
625 4143 904803343
4143 1811 28375370
1811 528 695578166
528 195 852475470
195 3045 5633842
3045 712 451576124
712 2485 743034882
2485 2807 725380960
2807 3009 411779854
3009 969 79465702
969 743 84153661
743 3051 145303266
3051 190 265999788
190 599 208730230
599 4418 640389968
4418 290 2919482
290 258 813043118
258 2738 376805928
2738 3284 689566974
3284 2699 851732568
2699 4708 230442450
4708 4054 799791798
4054 949 961120585
949 1047 651125881
1047 2431 35290721
2431 570 503402032
570 2862 957928204
2862 2687 405078306
2687 3633 301193203
3633 4356 976879535
4356 4485 124482859
4485 3843 58512900
3843 3393 5254905
3393 3260 820061025
3260 925 910988370
925 3486 10888747
3486 4448 124153502
4448 3802 506539605
3802 4444 736269708
4444 789 535933356
789 3475 438521661
3475 213 820423369
213 2501 533752976
2501 2126 704521449
2126 1246 29153599
1246 3014 174142943
3014 1508 559957286
1508 3796 694713071
3796 2457 403465226
2457 4079 102040613
4079 4308 398961992
4308 2256 633907676
2256 1817 901832411
1817 3043 212598931
3043 524 137549910
524 40 789639486
40 2493 716000963
2493 1172 95478113
1172 4391 194717791
4391 1570 17194166
1570 2780 72357648
2780 612 171717004
612 3993 928223421
3993 2836 930128908
2836 3220 991778030
3220 3006 691728144
3006 4460 941017655
4460 4569 968447886
4569 1060 50784103
1060 853 529803716
853 43 356897596
43 637 489305764
637 1426 202743439
1426 3423 890650572
3423 1544 193827213
1544 2608 84413392
2608 3363 64793515
3363 4692 753784499
4692 2074 631642817
2074 2167 320775095
2167 3091 855825112
3091 3049 30604809
3049 3100 954682771
3100 439 610173877
439 2607 243203740
2607 1305 92232681
1305 4154 252329716
4154 816 959204703
816 3791 40227148
3791 1466 447047508
1466 1474 828915223
1474 3690 112584796
3690 2147 618764512
2147 4579 609654997
4579 169 895230058
169 2116 463058895
2116 1653 301383141
1653 2423 688764067
2423 3686 284023135
3686 417 352167244
417 724 71084136
724 4001 640920731
4001 4149 841473008
4149 2001 273827575
2001 4480 531571302
4480 4478 887816575
4478 2136 210757321
2136 2552 448881171
2552 1788 494117427
1788 3968 842400139
3968 4615 769656266
4615 1955 202458893
1955 796 873004948
796 227 576855391
227 832 812632770
832 4449 968725042
4449 105 669088072
105 2433 64962485
2433 3713 780446098
3713 3200 709315220
3200 2801 364526347
2801 2439 461877675
2439 601 674416371
601 3580 835807214
3580 3291 71532671
3291 3474 422162782
3474 450 151382462
450 1297 225432166
1297 1061 110926848
1061 1586 435405597
1586 2752 577599410
2752 646 182010985
646 31 76326327
31 3665 271588772
3665 620 308354914
620 2215 460413984
2215 4314 11921700
4314 3438 519112236
3438 1863 909295155
1863 3584 506039128
3584 416 361512374
416 3896 531467775
3896 3245 708498021
3245 841 87033675
841 3143 108323165
3143 4639 373647144
4639 414 55758716
414 385 629927591
385 942 291125983
942 4466 688721168
4466 3347 191759164
3347 4627 655652331
4627 3992 150598842
3992 685 718691889
685 2091 343975898
2091 1452 74647868
1452 3578 140854671
3578 3832 495358360
3832 3887 300080034
3887 2922 104297873
2922 1821 930763958
1821 2925 877679445
2925 1188 286308858
1188 2287 7090284
2287 2940 1784570
2940 3588 594663773
3588 2750 320020622
2750 1712 13706270
1712 4377 113776008
4377 3000 81832131
3000 3263 519745398
3263 551 327804736
551 118 613299906
118 1169 80759772
1169 4570 267354765
4570 1164 574139425
1164 280 454406916
280 4162 175629835
4162 1064 56583369
1064 225 745532900
225 216 864351003
216 4528 100858887
4528 3168 253701584
3168 1198 14949845
1198 1642 819550777
1642 3415 597677482
3415 3744 89597713
3744 3240 960405448
3240 1648 93035841
1648 1966 242194101
1966 3777 64703320
3777 4103 23799798
4103 4206 119873545
4206 1366 203528533
1366 3078 883406438
3078 1870 974174470
1870 1948 650708660
1948 1797 55943413
1797 2137 987880741
2137 698 617001022
698 2710 137775544
2710 2813 360142492
2813 4026 944805758
4026 289 751075450
289 448 440902265
448 4405 64676876
4405 1481 177731228
1481 2159 895309181
2159 608 240306711
608 2143 86830951
2143 1120 493358434
1120 53 104657713
53 814 187689839
814 4415 747060018
4415 1278 972123913
1278 3499 7240615
3499 1425 344737499
1425 3606 914237980
3606 666 820162417
666 986 290289695
986 1775 156432081
1775 2994 737382091
2994 3849 166605847
3849 687 128821980
687 4358 940910624
4358 3571 50012284
3571 2101 102996450
2101 1095 444135637
1095 4662 105955698
4662 2565 943393545
2565 2949 61136658
2949 2342 96247596
2342 911 156052390
911 1433 858458770
1433 3834 847323047
3834 1338 449471009
1338 2187 923135646
2187 3048 877570629
3048 1507 197296544
1507 1959 163442356
1959 990 964401581
990 1574 690654978
1574 2286 120616424
2286 2881 152091419
2881 2182 437714996
2182 3946 92740336
3946 1675 11848388
1675 2295 634968849
2295 427 6978316
427 347 832010805
347 2334 925258544
2334 4014 15926751
4014 1077 569392895
1077 4407 91864391
4407 4696 144748731
4696 459 362819873
459 946 994393030
946 3600 100261535
3600 3186 806955510
3186 950 952865082
950 3885 896171434
3885 3918 720608523
3918 2889 49112678
2889 3858 904740179
3858 1177 579067292
1177 101 748952079
101 3781 354211187
3781 1285 354719292
1285 2311 626522707
2311 321 551507731
321 1774 518161648
1774 1171 443440641
1171 1949 94679063
1949 525 638778072
525 3738 595532060
3738 2083 532394059
2083 1461 584034763
1461 863 607380448
863 2464 19879261
2464 4618 443529433
4618 1883 291907606
1883 2742 945137806
2742 2025 459456184
2025 1598 861300502
1598 2846 37002196
2846 3764 456721269
3764 92 76636728
92 2683 883911580
2683 4225 409499159
4225 3272 736108592
3272 4213 836776662
4213 1696 158186946
1696 3070 456717114
3070 4325 738405694
4325 1665 62927124
1665 184 888300761
184 1144 487357772
1144 4532 269654666
4532 1180 243020052
1180 1532 966396833
1532 4476 673678751
4476 2538 613698054
2538 4616 409837474
4616 2153 768357814
2153 2021 104992480
2021 1776 857885888
1776 1918 153268226
1918 2019 689027243
2019 2511 317782690
2511 1654 173147488
1654 1240 132556675
1240 4036 609690296
4036 4665 118285293
4665 4447 444529213
4447 2162 323507151
2162 3419 7803843
3419 2759 901250482
2759 2318 400143879
2318 645 891715423
645 86 163265994
86 3706 136252471
3706 2145 581008438
2145 2562 173969295
2562 705 445485939
705 4071 171930485
4071 1432 89412773
1432 3541 186303053
3541 3628 659288257
3628 244 359067439
244 2865 429323105
2865 2198 478201444
2198 4303 32746190
4303 930 43021159
930 3716 888038918
3716 2263 653620358
2263 2466 529993
2466 2932 598441159
2932 4099 806888585
4099 3214 689557236
3214 3158 916223849
3158 157 980036073
157 4562 822113911
4562 1649 525914145
1649 178 98321365
178 2835 119159477
2835 2503 849421296
2503 1303 958641563
1303 2192 20409958
2192 3090 102081529
3090 3210 702873339
3210 2265 36192307
2265 3020 90850354
3020 1804 136398131
1804 2961 210161602
2961 1212 388852647
1212 313 308328616
313 2593 299574375
2593 1898 575155701
1898 2595 967616874
2595 1728 511158169
1728 2753 4478805
2753 4223 298334671
4223 2669 396420713
2669 1445 900016319
1445 343 38889942
343 1950 50041070
1950 4366 900546312
4366 462 637331101
462 3083 856929655
3083 187 442619901
187 1258 553554950
1258 717 689482081
717 390 117250165
390 1479 931985449
1479 2018 640319800
2018 2590 236409642
2590 3446 633923098
3446 2715 598961362
2715 2588 109335955
2588 74 736004627
74 3294 154351055
3294 4479 145528262
4479 4428 679371335
4428 3910 290749186
3910 964 208206218
964 2351 68223982
2351 4651 599077802
4651 1746 507780593
1746 3374 643379683
3374 1451 419211029
1451 908 18938761
908 1670 500374842
1670 338 717545700
338 18 267875828
18 4124 252907515
4124 1465 756435642
1465 1046 317916899
1046 4697 5970180
4697 4285 393766743
4285 4387 27362907
4387 744 448590082
744 3298 799838047
3298 3425 716844989
3425 764 565840247
764 4656 731823495
4656 2686 209681142
2686 1537 802249890
1537 2045 218262946
2045 2293 808642505
2293 3980 911585845
3980 4451 954267574
4451 2356 962993560
2356 3011 909630461
3011 69 486155262
69 1818 106259099
1818 4483 117836678
4483 2775 554379244
2775 594 705336901
594 1815 478133625
1815 933 50275280
933 4151 124547930
4151 3354 349588741
3354 1283 403166477
1283 1250 842093630
1250 1798 617464569
1798 1062 656073992
1062 3670 451045626
3670 2391 935381468
2391 2758 514560526
2758 323 844812369
323 172 815260730
172 1332 963150608
1332 2306 497166769
2306 2586 384622072
2586 332 381507209
332 3944 81506617
3944 558 594303214
558 2657 36273452
2657 3651 299769563
3651 1099 255462072
1099 4489 800375651
4489 2850 106553490
2850 2139 70971985
2139 4243 710006111
4243 3094 592708753
3094 4332 177231084
4332 1990 680359143
1990 2998 147087996
2998 2003 882567986
2003 2762 158492767
2762 2486 49879631
2486 2002 7115915
2002 924 508081508
924 3075 453046108
3075 2428 701725899
2428 1176 125546077
1176 197 961636454
197 2461 5287878
2461 106 913443899
106 4648 476196979
4648 411 850100247
411 1989 581220982
1989 268 291863941
268 3086 199783369
3086 1744 965843054
1744 2105 525887504
2105 1968 281289986
1968 4551 560146268
4551 2110 562160956
2110 3385 581059550
3385 447 815608340
447 1174 215052960
1174 831 687613040
831 776 886580326
776 243 925059071
243 2822 280321792
2822 4235 63811409
4235 4107 457934567
4107 1780 279926143
1780 1317 798895749
1317 3209 616427334
3209 1091 182322128
1091 185 658528018
185 2795 977025197
2795 1510 635368236
1510 4646 212770271
4646 2043 955087628
2043 2992 449521043
2992 45 218058149
45 850 721047880
850 1589 925718022
1589 4299 68158396
4299 1511 302268862
1511 3734 70098316
3734 3376 120458119
3376 3847 120628269
3847 4563 595985820
4563 2639 401748106
2639 340 680774537
340 2170 10663129
2170 2152 982807656
2152 451 348899231
451 2367 225716089
2367 2425 670420695
2425 1672 87995910
1672 3974 3291513
3974 2163 803258842
2163 1017 4323673
1017 2345 461226080
2345 1565 83184984
1565 335 803219423
335 3659 930169769
3659 2185 118023466
2185 2993 314263794
2993 4631 907194965
4631 3248 753391702
3248 4178 527034065
4178 3715 714798946
3715 1033 55429098
1033 3745 745092215
3745 4645 435846825
4645 1020 981147120
1020 329 665766965
329 3695 590632041
3695 732 903761791
732 3477 786225084
3477 491 711260311
491 3562 352263964
3562 2747 187973189
2747 2458 244551201
2458 1260 362927094
1260 3061 23297198
3061 402 593450432
402 2748 441159537
2748 2600 693717894
2600 2711 533962696
2711 3679 444451051
3679 2997 349493089
2997 4326 538286370
4326 559 758193485
559 4484 285194427
4484 2350 194022146
2350 1790 688363253
1790 3398 403217893
3398 249 508285940
249 3902 448074571
3902 833 9125948
833 1994 35320005
1994 1284 15389870
1284 4240 64555046
4240 456 632928574
456 2399 451236696
2399 851 45702165
851 4608 298695538
4608 1664 41868736
1664 3949 801980310
3949 3586 84920621
3586 771 605645401
771 2168 154244274
2168 1220 125410165
1220 2878 850196603
2878 4218 369687722
4218 1008 148707363
1008 3654 296163388
3654 2031 810847259
2031 2832 694941611
2832 722 830126085
722 312 107814663
312 3800 44434699
3800 3243 220928808
3243 2665 866008149
2665 90 329629126
90 420 414950954
420 3034 406887755
3034 3321 732847019
3321 2252 775753248
2252 363 854962327
363 3725 741972967
3725 4032 663589607
4032 1809 870352197
1809 2051 806528013
2051 1904 296518180
1904 87 174105246
87 3128 704746533
3128 1543 447730072
1543 3152 68490337
3152 1535 359243196
1535 3113 385167048
3113 354 674135738
354 1838 513487470
1838 3306 510577213
3306 222 376848694
222 2869 883175192
2869 2740 511800930
2740 3413 673012083
3413 4458 546538805
4458 2652 206742541
2652 3553 503138167
3553 589 654353468
589 3039 103693594
3039 4463 724066975
4463 529 520361616
529 4381 433322721
4381 2799 991534283
2799 1404 927249372
1404 1976 18686093
1976 1243 767287530
1243 4565 634728052
4565 1096 613175415
1096 2870 283393491
2870 237 357596602
237 3156 272219781
3156 4324 579911671
4324 2953 384218203
2953 2411 976966314
2411 1312 27641743
1312 2708 452708540
2708 2787 188725864
2787 270 265325145
270 1022 979360632
1022 2122 702213334
2122 378 775902358
378 1163 356209326
1163 1003 437904880
1003 1924 140219641
1924 947 29221408
947 4087 984443685
4087 4250 346962182
4250 1592 384875929
1592 458 491313506
458 1318 450655777
1318 3141 961459258
3141 3222 11675122
3222 1105 736494852
1105 927 952993540
927 3956 791440848
3956 1359 755180945
1359 1154 572797423
1154 3421 278685253
3421 2567 220872713
2567 2789 856190914
2789 4676 488798209
4676 2824 493092495
2824 1374 288618939
1374 284 873016412
284 877 322575162
877 3012 168777036
3012 1501 178241305
1501 2528 511301026
2528 1393 434102181
1393 4266 157601937
4266 1491 66030714
1491 995 62520892
995 1400 366327617
1400 3680 503935594
3680 52 202740533
52 1611 248065379
1611 4242 340895632
4242 4226 402219070
4226 4168 632941308
4168 1416 832209138
1416 2931 852874847
2931 4379 446916919
4379 3550 696400614
3550 3603 441886052
3603 4376 252426812
4376 165 340357815
165 4350 49583350
4350 4516 825224235
4516 1081 471559422
1081 4599 270456064
4599 2270 533931503
2270 4008 960357632
4008 3509 763548559
3509 1340 675066796
1340 604 833374043
604 4453 86123720
4453 253 843843832
253 104 11615348
104 1484 597424747
1484 3551 130462366
3551 4281 21733639
4281 22 663455461
22 694 45499612
694 1194 388061256
1194 4029 19907408
4029 3074 248240145
3074 1299 636126635
1299 79 213319394
79 3389 650459215
3389 873 121584296
873 1056 45528531
1056 497 355850415
497 2739 568501215
2739 1921 594445500
1921 2244 797736467
2244 207 820928027
207 2237 787319669
2237 2924 847319818
2924 674 498668615
674 3067 258879091
3067 2385 117775881
2385 1216 885116472
1216 4270 71753076
4270 3305 733840794
3305 2013 560183267
2013 1217 905127119
1217 1127 819964514
1127 1082 256543452
1082 4198 769258821
4198 765 269905614
765 3782 239522172
3782 4173 643508814
4173 1210 785877429
1210 128 285021784
128 3872 31570069
3872 671 805784837
671 1723 533261930
1723 4100 520213058
4100 102 19104230
102 2844 36237498
2844 3322 494313708
3322 3334 917149117
3334 2120 244604268
2120 552 62814922
552 4406 364110970
4406 2504 42340734
2504 1520 736259303
1520 3694 3946992
3694 2733 742176906
2733 588 87444272
588 4399 262826083
4399 3502 712469141
3502 1088 972560744
1088 2788 334579159
2788 4141 298826288
4141 2718 385260365
2718 1678 92222632
1678 3247 118790802
3247 649 494320171
649 1999 713997807
1999 829 241212770
829 2102 733842344
2102 2766 357506621
2766 2956 27090199
2956 4027 18864127
4027 449 241593044
449 3054 685391390
3054 2398 404642411
2398 3784 614322457
3784 4647 557011975
4647 3105 440879910
3105 1885 108636164
1885 1347 326677445
1347 4378 685484178
4378 2204 23967441
2204 357 543304769
357 4196 580341266
4196 2154 612743098
2154 2088 547251761
2088 3490 175034526
3490 4114 700187370
4114 669 810077845
669 3538 740020021
3538 532 525264468
532 3018 997173358
3018 1761 38846309
1761 1111 763041187
1111 3756 89395989
3756 4670 10153465
4670 3492 257361357
3492 4232 655910151
4232 4217 103882589
4217 4192 991203701
4192 146 13416771
146 2184 130972788
2184 4359 862584183
4359 3002 107526169
3002 3249 668880533
3249 4146 267226593
4146 1395 721848626
1395 4374 78408861
4374 4201 560622857
4201 4203 683001145
4203 4514 257602660
4514 2605 98623388
2605 1316 706968586
1316 4089 800907429
4089 1273 678964655
1273 770 172228037
770 4511 348159189
4511 1951 706515535
1951 4179 872415408
4179 4578 10753387
4578 1868 446535555
1868 3478 250196229
3478 3978 7926745
3978 3703 337898218
3703 3917 13237415
3917 1699 949839089
1699 1412 348051683
1412 2516 123115126
2516 318 458265593
318 426 451934273
426 4388 966835182
4388 3316 324198718
3316 580 435423415
580 2358 829419364
2358 196 431724888
196 3883 956820302
3883 4525 949162311
4525 4517 6089867
4517 3636 35229162
3636 1236 509785168
1236 4055 689091012
4055 4096 145348176
4096 3617 608408556
3617 778 248575951
778 120 946255605
120 2427 139889564
2427 3364 420803989
3364 3341 146931148
3341 4088 846405099
4088 398 145735750
398 1234 157684535
1234 108 145457008
108 1726 248448333
1726 89 18127634
89 2470 483355226
2470 2393 114202102
2393 4268 820483078
4268 2022 683923264
2022 1455 237317228
1455 3605 278748670
3605 3275 135857536
3275 164 56668763
164 2631 602947389
2631 689 423797305
689 4345 886088127
4345 4709 887188631
4709 1545 233133961
1545 2289 687766792
2289 2390 893278498
2390 319 120879477
319 3862 50068313
3862 1666 434885864
1666 2919 266227654
2919 4053 658476869
4053 4279 535978169
4279 3313 212483258
3313 1667 650882788
1667 980 956782158
980 769 359414406
769 3501 349804240
3501 113 955034262
113 3898 369615296
3898 1211 495261248
1211 4188 203482594
4188 3026 387742930
3026 3564 831132829
3564 93 317684696
93 181 60742361
181 1519 515056092
1519 1476 407518279
1476 314 339491032
314 1731 503429982
1731 963 464187042
963 4137 794954775
4137 1866 779743641
1866 1502 202791523
1502 3234 682143405
3234 1294 12877601
1294 2285 890558315
2285 360 427938256
360 2601 133757079
2601 2917 940626628
2917 2009 715340474
2009 568 399984733
568 3689 451619850
3689 3821 251318643
3821 3780 464984345
3780 3779 102502637
3779 3422 60617154
3422 1058 824398752
1058 2583 452306878
2583 1552 15651416
1552 4105 46530401
4105 5 800084480
5 4700 71650364
4700 2123 434273331
2123 2061 631217308
2061 3264 241851415
3264 2803 495015693
2803 3671 998789754
3671 1480 649369694
1480 3975 687023079
3975 3379 354736089
3379 3010 113556735
3010 747 481977853
747 1693 134479730
1693 4070 316348258
4070 2274 16637611
2274 1264 147357331
1264 2030 59422926
2030 2658 297092221
2658 2189 133630764
2189 788 49553
788 4277 12432695
4277 1106 386131851
1106 477 451669404
477 3130 116267692
3130 1367 851116197
1367 1506 406688395
1506 2786 176884846
2786 2963 528031302
2963 1725 858995273
1725 2496 45052616
2496 4620 574561703
4620 3073 511596107
3073 1765 116702981
1765 3411 8835033
3411 2920 142813414
2920 3915 211070750
3915 493 356367080
493 1730 994119523
1730 1915 860440444
1915 3735 43390158
3735 4689 348855611
4689 1199 973997179
1199 2296 377884365
2296 3785 335851695
3785 974 142861791
974 1129 247038330
1129 2847 335725381
2847 3122 202284717
3122 4315 544130552
4315 2161 469356145
2161 2336 54850625
2336 3471 556563247
3471 780 855487997
780 821 506520029
821 3859 672830939
3859 4255 559120547
4255 4508 913208424
4508 4642 702232139
4642 1931 87151848
1931 1784 624720051
1784 3888 747284756
3888 2560 661713551
2560 1140 136316157
1140 3484 716504091
3484 2964 523064938
2964 574 131645925
574 3047 927574841
3047 3751 731948373
3751 2268 978281802
2268 2006 640531638
2006 2491 627854885
2491 3683 179653767
3683 1191 467045170
1191 3114 5739250
3114 3394 515505462
3394 874 609906961
874 3028 105293934
3028 734 851230843
734 1858 664708033
1858 466 649424486
466 1125 173103342
1125 2248 719558658
2248 2282 58504086
2282 4037 28591338
4037 4120 78595040
4120 781 731335025
781 1353 440228239
1353 970 991803464
970 1126 286083518
1126 4231 527380087
4231 2301 469039868
2301 1313 33368273
1313 725 41609991
725 4488 457872379
4488 3813 602388718
3813 4081 417191283
4081 3769 442034659
3769 274 382479912
274 3894 149139655
3894 1823 272832814
1823 962 23011549
962 1965 776994541
1965 2596 452486581
2596 4445 342573073
4445 3318 635250145
3318 3269 967992044
3269 1628 952480035
1628 997 740544079
997 2394 819222886
2394 366 469704421
366 1791 242484919
1791 2085 992326228
2085 1475 189263078
1475 3596 300989005
3596 3432 873433920
3432 2651 267858118
2651 2330 32324030
2330 4272 166178512
4272 569 112177935
569 3700 170923902
3700 1810 693558599
1810 2676 433734158
2676 2412 56808529
2412 4228 587684944
4228 3506 891606537
3506 4095 659197247
4095 830 4876227
830 3493 186157549
3493 4425 894193513
4425 522 6532236
522 2320 458990364
2320 4536 769721416
4536 2951 783526777
2951 1646 911476945
1646 1609 112294488
1609 2340 271293275
2340 1110 731985342
1110 4653 917290877
4653 3664 864353709
3664 3297 403724582
3297 1044 386995297
1044 3317 106838627
3317 4204 248567163
4204 2571 428774729
2571 135 407827632
135 2109 122001083
2109 2852 696632847
2852 544 292668016
544 1958 140695949
1958 3615 661327137
3615 3558 463591918
3558 2519 834254549
2519 3770 95061294
3770 1281 520400447
1281 802 274455846
802 1566 839184185
1566 2749 32114047
2749 2212 279332073
2212 3229 25341734
3229 3923 926307560
3923 1043 285864310
1043 208 336848452
208 3545 548545329
3545 2622 921907441
2622 4246 100841750
4246 2339 660839818
2339 726 45717070
726 773 832827093
773 1805 430647048
1805 3642 910070779
3642 3183 89068028
3183 97 817642346
97 2463 16909405
2463 3077 337635191
3077 4622 98933428
4622 2364 277253391
2364 2218 312152628
2218 3030 795566276
3030 3729 422437762
3729 940 452848578
940 380 309409766
380 3523 886029680
3523 2579 139619480
2579 1357 404471060
1357 2421 258946481
2421 879 414075326
879 4477 96171598
4477 1358 143576882
1358 4163 693407400
4163 3897 121513332
3897 3489 69884442
3489 4414 831788064
