10
4953 5993
420 463 789211575
463 1351 734227382
1351 3085 219375164
3085 8246 738618346
8246 4329 95793959
4329 1302 599923313
1302 4112 709860294
4112 8741 625521529
8741 3269 64677728
3269 7049 211209619
7049 2315 279782917
2315 2489 934407091
2489 8482 375456146
8482 9544 876962572
9544 5040 72252481
5040 258 953806220
258 9030 993041958
9030 6512 840929923
6512 6529 464840596
6529 4998 387381005
4998 9163 160410638
9163 7089 392200930
7089 7707 752815199
7707 288 992501657
288 7032 679545817
7032 9786 760864498
9786 2320 474596964
2320 9599 521166648
9599 9455 502761240
9455 6415 62422332
6415 2666 859375972
2666 8034 291972814
8034 3721 649166068
3721 4645 931267490
4645 1375 883107514
1375 2530 744960027
2530 7529 383707156
7529 5620 592967807
5620 1166 222997909
1166 1669 300901238
1669 4087 656693781
4087 5758 502780827
5758 982 87824682
982 4984 32149926
4984 2785 232259752
2785 271 160077164
271 122 985956146
122 6962 225301709
6962 6493 1007086
6493 9728 303313096
9728 1734 612682715
1734 3351 13934078
3351 5616 695514026
5616 5188 218014267
5188 1927 858952090
1927 5614 227576197
5614 7419 978878766
7419 938 333549053
938 7537 601259199
7537 6189 481640005
6189 3948 248487739
3948 4735 313151524
4735 5567 626129173
5567 5952 897653807
5952 2645 244419013
2645 8132 509236686
8132 3491 642613834
3491 2631 628126169
2631 2742 954720848
2742 1748 865611743
1748 4866 929027407
4866 6636 611414628
6636 5785 220908923
5785 4292 16852089
4292 3664 496080908
3664 1794 453168676
1794 9850 29445607
9850 2311 334553407
2311 1709 678470385
1709 458 882969048
458 9716 637866503
9716 5656 143669453
5656 3978 896903126
3978 2830 185896883
2830 7189 361683721
7189 4578 608371569
4578 6277 413473080
6277 4068 193078840
4068 4178 941920623
4178 3507 14732278
3507 8892 674718845
8892 2996 42924715
2996 4289 180400156
4289 5271 153364371
5271 3915 940578523
3915 1478 424819169
1478 830 662601057
830 2689 435708710
2689 5254 905461692
5254 7899 469838258
7899 3142 153836806
3142 993 687005452
993 3339 81252885
3339 1780 374745730
1780 5295 556373895
5295 5948 429850147
5948 4439 827914406
4439 8893 585819502
8893 4346 764403555
4346 1274 358901144
1274 4263 321304903
4263 2285 402270057
2285 314 502570598
314 9625 70724383
9625 341 588166940
341 4199 716770673
4199 7769 679095952
7769 6901 854156374
6901 4181 909849513
4181 23 473532928
23 1094 721405006
1094 7249 437084711
7249 6273 516457644
6273 1178 901805162
1178 4302 590449082
4302 5226 457036166
5226 670 179140684
670 4871 105566492
4871 4975 892744876
4975 5414 84602375
5414 9844 575404751
9844 3250 46581681
3250 2968 771607828
2968 9673 509173990
9673 5000 273843765
5000 9080 180498076
9080 9148 939024138
9148 2626 101758170
2626 7509 766317579
7509 3357 703427692
3357 2039 460659315
2039 4467 87622481
4467 3657 958214103
3657 9314 815746267
9314 4080 10863218
4080 7607 398897397
7607 1811 532516939
1811 5605 689959171
5605 6131 253053770
6131 2113 294882805
2113 7802 163492098
7802 5158 974458777
5158 6903 731967516
6903 4064 679949742
4064 6109 728780292
6109 5280 322416597
5280 5071 989502262
5071 9257 907920977
9257 7572 427983089
7572 5647 734763491
5647 6895 992523352
6895 3549 3387839
3549 3120 633861527
3120 9805 616647533
9805 8809 365078184
8809 1676 907705292
1676 3298 797145610
3298 1516 304102321
1516 6944 9463462
6944 1378 415979542
1378 346 860046367
346 3070 322639131
3070 3868 356118377
3868 1530 818260469
1530 1331 138385397
1331 9736 366981596
9736 8776 69674219
8776 6704 523418690
6704 4312 56940766
4312 3531 322727990
3531 5128 818301495
5128 2962 72949218
2962 6448 149703120
6448 1357 402785364
1357 4453 605415315
4453 312 878483412
312 4410 725201961
4410 3578 594917576
3578 8281 638920742
8281 8888 5701403
8888 2481 182197421
2481 8421 483960448
8421 9366 861605598
9366 3556 816058948
3556 2189 100607980
2189 8141 226683781
8141 3828 723764239
3828 6631 750269944
6631 2989 383302456
2989 6397 585744055
6397 6196 18765839
6196 279 243348822
279 5169 760899540
5169 2681 227400571
2681 2347 914125645
2347 7844 751801291
7844 7725 594382167
7725 6984 983799865
6984 1206 127736334
1206 9050 503839287
9050 9023 159044208
9023 3764 946037829
3764 1069 429304859
1069 9607 308747328
9607 4027 201339546
4027 7909 34720173
7909 8866 39747093
8866 3537 926541507
3537 6689 482154104
6689 1301 678667836
1301 8566 784759265
8566 7266 664351525
7266 3697 15144637
3697 6475 646364862
6475 9081 480410472
9081 478 115752617
478 7774 725564997
7774 1870 56691064
1870 2509 718538916
2509 7075 108867452
7075 763 494951474
763 2137 589821109
2137 4790 204732628
4790 7524 255851013
7524 3321 817221680
3321 4504 118858272
4504 3588 7652304
3588 6840 264120200
6840 6865 102658136
6865 1222 135388638
1222 5069 767959487
5069 6946 114218698
6946 8430 933942822
8430 6347 49780700
6347 1683 422966026
1683 92 135282367
92 728 84500873
728 4856 315229474
4856 8579 914340229
8579 336 566654977
336 5026 993897310
5026 6179 551615847
6179 2035 83522855
2035 2195 9041946
2195 7765 50497062
7765 9541 563933327
9541 2827 977310918
2827 345 776062059
345 6974 473140746
6974 4091 548366187
4091 335 884929511
335 6152 968092220
6152 880 138187296
880 8026 89662138
8026 4536 76459586
4536 8706 807925330
8706 6612 61036764
6612 9708 84111890
9708 9182 72045530
9182 7128 16211255
7128 3785 72016883
3785 3325 692521371
3325 6157 130429953
6157 4088 858476059
4088 9236 742302071
9236 9559 405912334
9559 2941 846274780
2941 2163 826802945
2163 5144 721141808
5144 5272 613131362
5272 6433 245974275
6433 2314 567555471
2314 7082 17263562
7082 4412 329497131
4412 418 429113771
418 8722 67760624
8722 6713 745946812
6713 2604 258941042
2604 1319 843822683
1319 5566 219087557
5566 5222 807307230
5222 1653 581268547
1653 8358 39696130
8358 5857 798010880
5857 8050 523447039
8050 7516 116155717
7516 8481 458452563
8481 3104 584483804
3104 8936 52783961
8936 5170 530498093
5170 6091 453211413
6091 7926 124800844
7926 7331 75535818
7331 857 583641366
857 8060 835793257
8060 4825 817837889
4825 8736 989553700
8736 2384 534584391
2384 9089 497157187
9089 6327 563211861
6327 3241 232106
3241 543 743131463
543 8394 130767331
8394 33 17495669
33 9806 925144948
9806 4133 559881102
4133 6318 85256293
6318 6996 671091759
6996 8615 818822145
8615 2733 929078977
2733 5966 742695671
5966 242 478645728
242 221 362863877
221 254 782391801
254 5820 129172961
5820 9315 886310917
9315 881 898547518
881 7057 587625524
7057 9822 323311074
9822 2713 951331480
2713 7205 970639972
7205 9168 776522487
9168 202 928648678
202 8211 46175789
8211 593 212680206
593 180 616958289
180 4537 864013678
4537 5419 54750260
5419 7880 4059033
7880 6579 213687219
6579 4317 617962121
4317 9270 4291139
9270 1968 956818682
1968 1073 748729453
1073 67 21786808
67 5392 734479983
5392 4155 161126908
4155 3121 959559457
3121 40 258088095
40 2576 832465407
2576 2706 741154787
2706 8158 783765
8158 1816 163627488
1816 5964 104018663
5964 6578 783175567
6578 9341 292800449
9341 2797 990329580
2797 3687 534239438
3687 5703 732942328
5703 5585 166157007
5585 6306 485570917
6306 5066 703582299
5066 6680 942679494
6680 6604 266735949
6604 1799 602274442
1799 4759 155359700
4759 8781 883694238
8781 539 318804473
539 96 210109960
96 6691 887753271
6691 6061 532491692
6061 3295 828072081
3295 7479 892044410
7479 2172 341826727
2172 8763 429317887
8763 3872 766347573
3872 5067 76306709
5067 4561 442961150
4561 8664 578423383
8664 3074 334394805
3074 4044 275426556
4044 5652 319578169
5652 1411 187694924
1411 4378 439054045
4378 140 276113186
140 4512 970870491
4512 4327 584370848
4327 1488 118959120
1488 1678 357626283
1678 9404 317313175
9404 4912 285116127
4912 7902 843197200
7902 9339 873411828
9339 953 227795621
953 7157 109933148
7157 6706 475686269
6706 9268 235671675
9268 6330 846143740
6330 9635 794490743
9635 3710 445781635
3710 9014 733897010
9014 7006 179498788
7006 7030 126370069
7030 7665 478457774
7665 4353 521325516
4353 8761 408204311
8761 1558 97321700
1558 1567 597632225
1567 6570 851165461
6570 5744 675745083
5744 940 784543384
940 2160 126592016
2160 8021 847839606
8021 974 972238309
974 2769 418162415
2769 9496 123952791
9496 8046 795625153
8046 4415 2533263
4415 9409 242911911
9409 1103 153251435
1103 7141 172362792
7141 2472 528028039
2472 7272 848964990
7272 657 45774620
657 3129 608340014
3129 445 811414492
445 3867 373977243
3867 9497 844011689
9497 2950 657558232
2950 5837 20984339
5837 9729 142309677
9729 6539 243971595
6539 5834 200483128
5834 5845 268679746
5845 9248 574945723
9248 5014 721808644
5014 525 676884057
525 9783 672267423
9783 3039 171957222
3039 2244 380565871
2244 6481 200528859
6481 15 956500607
15 3180 359674242
3180 2705 48368464
2705 9240 781255269
9240 5311 777836657
5311 3521 24837610
3521 2159 576880421
2159 4575 632886274
4575 6425 120265875
6425 8378 582648211
8378 3805 657765421
3805 3167 648293914
3167 104 431613200
104 7918 556056395
7918 4008 109150281
4008 7788 95544045
7788 8047 930033638
8047 5581 953161970
5581 9789 753102277
9789 151 803534332
151 5440 95471646
5440 8424 849590227
8424 4207 4017459
4207 6950 216667747
6950 9051 424535949
9051 1096 578342457
1096 7468 893551804
7468 4191 949319727
4191 7452 602816033
7452 7398 126634029
7398 64 2364939
64 581 411832993
581 9508 486308271
9508 5786 50733404
5786 705 193088261
705 6386 116661281
6386 4959 928087369
4959 9839 622485037
9839 1589 749547556
1589 4567 48353243
4567 6228 205133247
6228 4063 259829330
4063 4731 549163512
4731 7466 489262801
7466 405 815885725
405 5593 658313793
5593 4422 584806846
4422 30 598435716
30 9746 611475763
9746 3207 190425477
3207 8628 401970047
8628 7013 559463763
7013 1145 40015703
1145 452 258503860
452 7849 776131510
7849 1522 317068006
1522 3048 689362671
3048 4533 522199668
4533 7740 266387732
7740 4765 292178704
4765 5626 648833697
5626 7532 268752672
7532 5583 704011697
5583 5070 135141967
5070 5741 172002430
5741 2905 749616313
2905 2678 251803248
2678 5189 100089798
5189 7594 372101349
7594 4295 853867158
4295 6492 959395
6492 7124 429750950
7124 3470 113696487
3470 4598 550122907
4598 132 919013751
132 5590 929582212
5590 3621 60953054
3621 248 503820596
248 5065 380534282
5065 1779 672428817
1779 8589 694246073
8589 836 782504329
836 8289 84408933
8289 6566 586778130
6566 2590 893524544
2590 7204 860540444
7204 5784 903846137
5784 7091 582887214
7091 1021 382740111
1021 2633 22750222
2633 568 727582272
568 5179 31573807
5179 9655 291502894
9655 5207 284110323
5207 6204 19232128
6204 7544 316021678
7544 5452 33726635
5452 2856 123551730
2856 2045 268627830
2045 3347 258344338
3347 862 977418889
862 9831 269587226
9831 1293 688095288
1293 6943 91115375
6943 5417 672226487
5417 6588 607109038
6588 9782 873213942
9782 3566 733179541
3566 7019 963445988
7019 1086 106264577
1086 970 258124711
970 8334 510208415
8334 6832 888768906
6832 8622 342533645
8622 3380 96986544
3380 243 634809803
243 7856 203074088
7856 1949 832680
1949 5456 70213371
5456 4730 438330553
4730 200 23582903
200 2209 797795643
2209 7818 322420714
7818 7891 167602151
7891 4583 81905965
4583 7279 341652842
7279 2935 483623830
2935 3094 115632600
3094 4827 465204572
4827 1080 752251660
1080 6922 226493292
6922 3766 295139814
3766 4520 874355240
4520 1055 914588580
1055 2825 238771544
2825 5891 546581727
5891 4909 374213971
4909 3433 111985485
3433 1660 132277621
1660 5286 337659959
5286 8627 70766416
8627 695 390402333
695 310 847868374
310 6982 959535322
6982 4899 732935978
4899 7939 797371272
7939 2586 446861479
2586 7263 936010066
7263 1995 650720307
1995 1767 517074850
1767 7426 226856972
7426 4004 526819564
4004 4438 314870492
4438 6121 549277686
6121 3882 694421715
3882 7465 249292812
7465 6332 890930528
6332 5855 30561898
5855 2248 217441766
2248 7135 208651453
7135 9187 635329913
9187 2548 443935059
2548 5349 503791268
5349 7783 509685152
7783 8354 358523638
8354 2188 742562812
2188 1651 908783233
1651 8710 732737610
8710 2572 707064651
2572 1895 41060854
1895 3681 922913923
3681 7960 777831067
7960 3722 431463187
3722 2402 623298650
2402 487 589882742
487 8944 16915518
8944 6523 420669921
6523 3334 36744220
3334 1523 952925584
1523 5492 71390227
5492 9747 406335424
9747 5315 32298909
5315 4771 450726145
4771 3344 721205917
3344 4330 581576595
4330 4231 145147860
4231 6764 970498729
6764 8552 325023476
8552 582 28226112
582 1941 40456848
1941 8867 533674929
8867 666 663556025
666 6884 484391907
6884 1489 889982551
1489 1495 25757531
1495 1000 842915546
1000 1043 485061716
1043 3436 934540764
3436 4648 428169509
4648 9178 44642720
9178 9524 828117972
9524 3216 203599785
3216 8983 822473787
8983 5478 112097512
5478 8380 826898435
8380 4822 264872883
4822 5306 129013030
5306 1091 100084709
1091 4035 154133457
4035 4430 81938613
4430 6869 23991291
6869 1204 560468882
1204 2615 114237522
2615 9230 474717436
9230 5538 134191152
5538 1264 548330471
1264 9397 472381650
9397 4211 957206235
4211 8248 873353947
8248 8104 500607763
8104 6938 997663083
6938 5956 259545230
5956 6250 16680141
6250 7843 482054990
7843 6057 149527780
6057 576 42437672
576 7581 177486889
7581 5439 634589497
5439 2293 829494791
2293 779 458172752
779 9685 679232217
9685 1599 510129116
1599 7485 661772537
7485 3316 354222358
3316 797 622226629
797 9623 488670971
9623 6987 471611595
6987 8012 751239659
8012 4252 588755680
4252 6225 625745052
6225 3062 685694627
3062 6243 612746971
6243 9608 38730287
9608 6116 652448503
6116 5574 87464407
5574 167 25437793
167 931 200778974
931 7649 412362411
7649 1905 982644028
1905 409 74132920
409 4221 912970174
4221 3251 980307111
3251 4892 186194504
4892 567 782166670
567 5362 314878454
5362 3201 335722285
3201 1706 677120696
1706 755 344881697
755 2967 822828136
2967 7521 359131840
7521 391 803054449
391 2065 354576706
2065 6932 869260957
6932 6720 464826985
6720 2846 708799064
2846 6097 491487585
6097 3892 806014310
3892 5196 32927012
5196 7547 95243597
7547 1432 247286343
1432 138 658672065
138 1561 780938224
1561 5998 860033315
5998 2757 549918706
2757 7752 433386727
7752 7297 800014076
7297 7352 575356500
7352 1481 486682055
1481 7501 64892840
7501 8240 558000527
8240 716 413331329
716 4324 977863015
4324 786 390823991
786 7805 599525834
7805 7092 612546038
7092 3644 558218799
3644 2854 935248119
2854 9444 289666733
9444 7925 903100496
7925 366 610592608
366 8913 648798574
8913 1247 706154944
1247 8241 965169314
8241 2339 370575884
2339 1347 23498282
1347 810 526484732
810 3122 862063469
3122 1011 829512592
1011 6485 559411744
6485 1524 957307066
1524 9125 76798935
9125 6365 70600162
6365 8304 590761644
8304 1951 789348604
1951 611 620518869
611 5619 24148370
5619 5031 441879033
5031 2417 195875368
2417 4972 363346779
4972 9345 506771873
9345 7059 606392249
7059 3375 776678108
3375 7743 337151241
7743 240 997216241
240 1708 376203941
1708 6368 949697279
6368 6711 407951393
6711 4549 163968413
4549 4777 91880366
4777 1076 311051889
1076 1241 774561021
1241 8138 593195294
8138 8746 869723187
8746 4075 592246689
4075 564 963771178
564 4428 893221470
4428 596 118731420
596 1771 678351000
1771 9043 575250415
9043 7427 678143164
7427 6045 488174419
6045 8266 504565704
8266 6549 748743327
6549 905 78936062
905 8297 146430661
8297 7824 221778549
7824 246 955600787
246 2114 440826048
2114 6760 417653917
6760 5787 318947565
5787 9733 947597922
9733 6268 24046165
6268 7871 95625673
7871 8018 137265516
8018 8384 873778760
8384 9815 324345968
9815 2753 939479150
2753 6394 134246507
6394 5321 340830736
5321 4670 31359515
4670 6153 445298396
6153 297 115391756
297 6572 477071163
6572 9698 167537936
9698 9136 560154799
9136 8699 440842340
8699 1738 60759405
1738 6173 678886219
6173 1509 119193339
1509 5329 488526175
5329 389 209545737
389 8042 459884112
8042 796 845608233
796 8489 810805418
8489 2973 538820175
2973 4019 992038895
4019 2414 32583966
2414 2500 346937315
2500 2077 285381296
2077 5032 302754237
5032 8235 665884881
8235 844 85495571
844 4668 179316756
4668 4692 614026908
4692 3618 222761088
3618 8147 53095516
8147 4748 790889230
4748 3731 14756591
3731 5370 39858377
5370 4478 131719965
4478 7464 46116106
7464 8093 485156773
8093 6285 99628076
6285 921 375703623
921 5630 652694709
5630 671 659782875
671 5682 816545963
5682 8787 565970469
8787 8958 191185448
8958 1213 788255656
1213 4538 907012998
4538 6336 253247539
6336 3311 100656121
3311 8167 752621230
8167 9328 64052956
9328 7961 639476296
7961 3273 597176478
3273 9042 96636922
9042 8933 986413612
8933 7315 882557775
7315 545 251907513
545 7438 504814846
7438 4073 968053346
4073 5185 431224269
5185 1701 971358108
1701 7670 43330787
7670 1646 336836139
1646 8351 762247337
8351 6331 58087378
6331 7126 376694516
7126 9188 746483657
9188 3622 956719839
3622 1272 861851289
1272 7512 846111733
7512 2549 332423461
2549 9843 367062352
9843 319 358410961
319 2840 1485777
2840 5767 785549175
5767 1642 402112763
1642 9367 642257787
9367 5382 692562172
5382 8140 655360302
8140 5851 742913909
5851 6217 297699755
6217 8851 719413258
8851 3387 234906558
3387 7675 747392588
7675 2453 668566534
2453 6384 73836523
6384 1821 482466716
1821 7913 920474047
7913 9500 578651369
9500 6465 303036415
6465 9135 204214670
9135 672 402525830
672 5505 346367203
5505 5509 541050809
5509 476 17289521
476 7778 256970935
7778 9359 917745326
9359 4669 763773178
4669 985 213690774
985 1332 632112968
1332 1974 462401264
1974 2526 398630589
2526 3151 999175320
3151 9442 820812225
9442 331 400116367
331 1500 637240848
1500 5159 75441342
5159 5204 42374153
5204 5751 182319373
5751 9415 730801644
9415 1135 637804416
1135 6244 480019129
6244 9216 302731256
9216 3132 872710975
3132 2330 79928070
2330 9026 971297790
9026 9096 946547498
9096 440 562394786
440 241 744288191
241 5920 377715221
5920 897 865431201
897 9258 948502861
9258 9333 780241051
9333 2182 64314757
2182 9781 342070023
9781 811 797530572
811 309 321285693
309 3117 259815348
3117 1445 561303749
1445 7664 534976467
7664 9807 891928317
9807 5209 23705012
5209 7958 933607056
7958 8381 743619990
8381 1954 697033592
1954 849 186239776
849 1856 233377192
1856 3127 772474934
3127 9319 81130284
9319 7312 415696565
7312 8951 355792931
8951 2932 718934700
2932 5129 895715694
5129 4991 658524187
4991 2630 444162028
2630 8788 975643764
8788 38 482338331
38 6015 390709526
6015 5503 390554903
5503 6325 79142875
6325 6548 768424747
6548 4719 255986104
4719 1246 27645735
1246 2655 401182151
2655 4039 320300861
4039 548 222232112
548 6723 198712723
6723 6488 641586554
6488 9005 482047461
9005 1931 612532826
1931 1066 29079374
1066 3215 226492131
3215 3634 488754193
3634 2493 815202785
2493 5552 822628475
5552 3425 38304138
3425 6599 1442560
6599 6870 56005666
6870 2712 810779072
2712 3759 935089199
3759 252 471702232
252 914 19088356
914 3795 506540253
3795 4869 219934279
4869 6105 677612544
6105 5654 950702281
5654 3956 48094397
3956 2735 159950874
2735 9392 193928160
9392 3787 438649300
3787 8896 239093749
8896 7467 962352907
7467 6242 547151758
6242 3963 119255838
3963 3253 216051412
3253 6694 867452620
6694 4006 341487950
4006 8685 414764135
8685 7540 361555527
7540 3285 676051765
3285 2603 27296960
2603 6473 243151256
6473 1555 902543896
1555 325 368567507
325 5639 58354040
5639 6899 577688725
6899 3526 406871645
3526 7165 912312955
7165 1864 633694391
1864 5800 70167070
5800 6360 847402154
6360 692 957912977
692 6094 89255427
6094 4402 206458760
4402 4167 30363610
4167 7759 766867971
7759 3432 157161040
3432 2048 78458007
2048 3674 926818845
3674 6185 351089201
6185 470 369623661
470 1425 18428947
1425 8370 165958461
8370 6358 916775420
6358 7755 137684785
7755 7306 382009873
7306 7973 636744393
7973 88 331689089
88 3163 649290362
3163 6087 998299920
6087 5003 7740854
5003 9387 529103677
9387 6824 93967529
6824 4574 762801104
4574 5493 897671184
5493 8549 152321569
8549 2141 193006182
2141 2260 304542829
2260 9571 64634524
9571 7792 826700574
7792 4699 374709899
4699 1666 764553032
1666 5810 637129904
5810 3320 463965326
3320 8620 971011792
8620 9004 667493514
9004 7689 83349650
7689 7281 980689186
7281 6197 745951521
6197 403 10168494
403 6288 184294740
6288 2236 115575182
2236 3384 881113796
3384 7677 350253202
7677 5990 884866956
5990 3275 871314935
3275 5443 584779429
5443 7892 521611348
7892 5882 55520378
5882 5056 234069791
5056 7503 372427621
7503 8842 63261232
8842 480 763173468
480 7517 466395151
7517 7037 678578690
7037 1562 513361005
1562 7809 471233074
7809 4298 871584873
4298 10 817903834
10 3631 388383952
3631 2732 550801800
2732 9006 45130087
9006 3200 5453337
3200 1552 40448057
1552 3493 361611767
3493 1576 976465129
1576 400 707941572
400 7861 444961418
7861 2688 809670669
2688 6499 306409446
6499 8305 307646266
8305 5194 993965409
5194 8118 274500982
8118 3483 188760062
3483 2455 196734964
2455 4732 159367937
4732 5865 60074996
5865 3508 781514394
3508 1652 533495639
1652 2084 115595374
2084 2206 15584184
2206 1318 905923261
1318 8948 31372960
8948 1735 631274006
1735 3288 224834765
3288 9570 562468005
9570 1648 144635010
1648 1248 696067839
1248 6143 286569231
6143 5757 815055199
5757 2350 84451791
2350 8938 689887385
8938 6506 712701640
6506 1262 89905128
1262 3394 730335442
3394 3485 74313406
3485 7642 918886612
7642 3983 438277013
3983 4568 519274824
4568 8785 581073634
8785 5687 744686460
5687 8633 826921091
8633 5023 575039042
5023 2502 19187441
2502 1379 868197507
1379 3049 771774007
3049 3533 31071733
3533 9245 780788857
9245 2980 405804754
2980 57 564567372
57 2487 748900586
2487 5434 273905292
5434 8390 323006986
8390 9563 632789900
9563 5352 905179298
5352 2583 400358105
2583 4908 47774258
4908 5658 902330662
5658 1967 96425944
1967 7220 334343489
7220 6620 569902214
6620 4441 33394089
4441 8000 24230873
8000 526 135120207
526 269 975815572
269 7923 607082670
7923 7582 209433614
7582 2682 747218537
2682 2266 45359682
2266 8361 581224792
8361 8419 180808524
8419 8817 642562496
8817 4651 260662236
4651 2015 755847567
2015 7914 514266292
7914 5634 128859742
5634 7264 380137927
7264 9691 397854379
9691 5723 909648600
5723 361 785942681
361 4997 962421751
4997 2369 511065539
2369 1883 59847972
1883 687 137945091
687 3086 143855438
3086 9647 817543624
9647 5111 538303196
5111 8501 191629697
8501 5328 572390639
5328 2577 487245494
2577 8099 378489540
8099 6581 994809208
6581 8508 373155937
8508 4081 255236768
4081 6991 129929414
6991 9441 201487863
9441 2410 862319438
2410 264 191879382
264 9103 801222754
9103 722 760195474
722 5725 773104175
5725 6836 982031279
6836 360 255274324
360 1633 33766410
1633 4782 590395199
4782 652 769540616
652 8471 15142507
8471 6178 970533126
6178 8486 19911348
8486 1424 924791107
1424 5679 608992160
5679 3283 982333099
3283 4723 288372999
4723 8732 521356486
8732 8445 972794544
8445 2486 432228437
2486 4841 191416463
4841 7095 363614094
7095 7957 476374488
7957 5488 616323456
5488 3733 850859588
3733 5114 854864029
5114 1152 611132663
1152 3377 76531879
3377 6239 110100796
6239 9057 593578432
9057 3881 130536096
3881 5594 972420234
5594 3368 785457814
3368 2972 931758850
2972 6705 585132061
6705 5444 558561988
5444 2036 913790128
2036 4110 840406385
4110 2227 444844753
2227 6882 356701680
6882 7110 462463354
7110 4530 459987260
4530 9176 179751159
9176 5310 482374702
5310 1499 237294720
1499 4996 788743319
4996 3917 317224155
3917 8179 525667719
8179 1797 162616158
1797 3974 290018698
3974 4232 957896156
4232 981 206548975
981 7375 653632792
7375 2761 286786998
2761 650 822872432
650 1547 357008734
1547 1309 141651026
1309 6172 286521448
6172 1598 286056967
1598 6669 104268176
6669 7591 880099880
7591 6621 416593063
6621 7058 76688409
7058 1688 665557694
1688 4850 348351912
4850 4465 514336824
4465 1710 76636035
1710 8743 114658394
8743 3637 354743209
3637 5886 521480788
5886 721 471360074
721 9842 817206563
9842 5749 981468048
5749 5795 651111234
5795 5248 152097619
5248 4287 71279121
4287 6100 292370906
6100 6715 469321774
6715 2337 596946840
2337 1869 307503419
1869 6403 759340472
6403 8770 407359350
8770 6480 514052394
6480 8257 265489618
8257 4069 694146348
4069 9208 336924825
9208 9638 475014706
9638 1608 835797374
1608 9847 623446274
9847 3831 761071673
3831 1224 940065550
1224 5296 356062507
5296 4332 177664735
4332 7069 869270313
7069 2354 21620200
2354 2478 378533001
2478 3056 236123490
3056 7309 950772591
7309 783 493191395
783 9588 590866699
9588 7010 324769732
7010 7166 817067824
7166 5230 260589616
5230 6409 158754134
6409 9860 320695411
9860 2055 412687235
2055 7527 230033255
7527 4656 613066317
4656 4844 882009009
4844 4431 826980096
4431 3936 920569736
3936 8577 493865834
8577 3904 234339445
3904 2387 287138484
2387 969 611871806
969 628 928485793
628 6060 624063309
6060 1667 86886511
1667 8719 616799520
8719 6437 100025936
6437 7530 847958184
7530 559 409381423
559 9207 456088444
9207 4049 878139273
4049 6552 131168089
6552 1504 330224998
1504 4159 256672274
4159 2614 367291579
2614 4304 133513942
4304 7367 602380023
7367 1542 810674633
1542 9063 458283675
9063 206 419447846
206 3554 71264248
3554 7422 617037809
7422 3410 740143257
3410 6063 336467837
6063 6025 847071064
6025 1394 205725928
1394 9373 70993199
9373 5794 674051159
5794 7599 978812018
7599 5145 417375387
5145 3561 760906958
3561 2677 265950501
2677 3626 29247193
3626 3438 541909104
3438 7437 742530165
7437 6858 116133704
6858 3405 11224977
3405 1774 842556101
1774 3598 816608243
3598 2082 420606400
2082 8750 151160898
8750 2873 547263869
2873 5182 404290843
5182 6078 333902251
6078 2284 803936143
2284 5623 771582423
5623 5936 467416193
5936 9799 258832520
9799 9223 434773409
9223 3284 925699868
3284 7568 678280366
7568 7679 358554011
7679 2872 542737676
2872 9416 270939977
9416 8219 695021848
8219 6494 242325094
6494 5512 329182259
5512 5779 618531401
5779 8517 916376253
8517 7447 307994276
7447 6411 35906787
6411 2071 529799565
2071 5360 426461132
5360 4971 65153980
4971 1006 71708668
1006 6428 168991296
6428 5909 33804039
5909 7604 82933646
7604 7207 864063751
7207 1553 702928636
1553 7771 356056400
7771 932 15224649
932 3041 102708858
3041 8803 760347244
8803 2398 201643254
2398 1303 906645002
1303 1012 384446020
1012 6150 669059447
6150 4426 17993875
4426 9867 819219429
9867 4070 594759315
4070 1742 696274241
1742 1592 177773439
1592 4995 990013345
4995 7131 819730572
7131 6929 725311641
6929 8080 232338438
8080 8793 148912830
8793 1176 343843041
1176 8391 1231045
8391 3106 309423461
3106 5592 232266182
5592 386 531030610
386 4053 735884593
4053 7713 149936517
7713 9119 455255632
9119 9453 904875889
9453 4684 36256910
4684 2945 538189278
2945 5240 621455993
5240 7494 739185546
7494 2419 894245679
2419 1369 489196996
1369 3416 841894404
3416 6522 507109276
6522 7903 690840250
7903 7143 601055759
7143 1383 891555296
1383 2634 359899697
2634 2400 619049634
2400 2708 710774724
2708 8677 807175366
8677 7823 167840229
7823 4843 741064517
4843 906 797188710
906 8156 987570801
8156 7407 466376157
7407 3025 882043503
3025 1374 988999986
1374 2094 662735552
2094 6953 883274548
6953 7896 298423446
7896 4724 895001734
4724 1985 266821511
1985 6375 34308038
6375 6646 44938250
6646 502 722077143
502 4381 791700281
4381 280 81195160
280 7864 112782775
7864 7854 265672627
7854 8964 672897060
8964 9133 859544808
9133 5227 754869624
5227 9614 367307818
9614 7111 366654083
7111 5064 445709873
5064 939 968363577
939 8777 110725732
8777 3569 658125924
3569 8632 439929565
8632 2680 821500456
2680 8748 465301289
8748 467 460286148
467 1225 415081326
1225 9506 115006353
9506 8857 300373302
8857 7152 881457483
7152 2240 997049856
2240 8450 289373287
8450 1600 396709388
1600 9823 732840757
9823 1324 440313087
1324 5450 291711121
5450 5108 852178622
5108 5768 327137479
5768 6430 189165726
6430 5624 426772118
5624 3767 118837759
3767 9622 270360886
9622 8924 539554893
8924 1004 237026741
1004 4323 943257947
4323 427 251616054
427 8612 991896365
8612 964 163082118
964 8942 618270137
8942 2752 290122591
2752 287 131445694
287 5695 728995869
5695 4528 948248516
4528 2168 423891613
2168 4366 403012678
4366 5192 266066158
