10
5783 5782
512 305 155587988
305 1200 80753847
1200 336 855214152
336 1015 673887462
1015 1921 477479551
1921 2371 693387366
2371 1815 459550924
1815 1020 787518768
1020 425 377342568
425 170 868294440
170 552 533037824
552 375 105825089
375 215 71557605
215 27 986184291
27 2236 826091540
2236 77 390563938
77 1899 697402008
1899 953 110723427
953 2452 736795807
2452 484 852977184
484 726 321899177
726 1728 161596586
1728 48 8715522
48 930 418156768
930 579 763094243
579 2370 269133246
2370 2517 142435812
2517 779 872959399
779 1797 672006323
1797 1712 924773758
1712 1321 60968819
1321 1642 827594311
1642 2142 858043959
2142 454 916182971
454 2514 501481772
2514 2558 335523510
2558 2622 462086691
2622 1827 961032696
1827 2018 123042277
2018 1567 839429259
1567 389 681843490
389 2312 508596455
2312 2336 797770702
2336 1699 605917449
1699 1122 494780745
1122 1260 476378595
1260 745 996481387
745 1428 44699107
1428 735 439618376
735 2634 585793547
2634 1291 897676291
1291 1104 614033908
1104 137 599906487
137 1683 758908167
1683 2603 32190675
2603 1679 363000729
1679 1710 28041412
1710 261 27142841
261 1777 88476482
1777 1309 552564090
1309 929 951916599
929 1890 149445301
1890 1160 380158400
1160 843 662476912
843 1270 918144626
1270 1083 734156527
1083 1784 998000422
1784 679 232747670
679 187 547705576
187 684 973559053
684 715 72176929
715 1577 82065419
1577 2763 334671862
2763 1086 722463985
1086 1624 687982868
1624 2582 829452607
2582 1967 51358934
1967 2585 536980609
2585 95 726668068
95 1027 343493664
1027 28 122774155
28 449 476860713
449 1527 957527572
1527 1854 575196997
1854 159 88285233
159 1177 989718247
1177 1762 938197726
1762 442 116326646
442 1649 869377442
1649 1866 26674207
1866 892 521407090
892 287 673810395
287 2171 28635862
2171 2069 901565490
2069 971 336287306
971 2412 946780489
2412 819 488238370
819 2465 186804081
2465 2720 32044512
2720 1330 35943946
1330 1603 12879487
1603 2184 104221441
2184 1719 118009365
1719 1913 347551349
1913 1855 679201781
1855 1159 805992234
1159 1142 29520310
1142 163 583077069
163 2493 195489196
2493 949 756188378
949 1897 926570733
1897 1570 170779705
1570 1182 85565444
1182 527 884098305
527 2772 745976702
2772 238 173850678
238 463 726332905
463 1123 536690782
1123 503 142693678
503 826 448226701
826 344 415881343
344 1446 664100768
1446 683 122037095
683 1274 444517206
1274 497 418182611
497 1875 310840755
1875 1528 243814048
1528 399 906420982
399 29 497644836
29 2461 275858560
2461 453 942364928
453 333 363040677
333 2373 232596356
2373 220 912890647
220 2742 710592027
2742 1489 764314491
1489 967 571399234
967 2431 592628691
2431 1111 347391559
1111 136 766888430
136 1590 201333422
1590 152 126478645
152 307 937668136
307 837 286898867
837 2390 10576949
2390 1376 683644837
1376 117 460749545
117 1012 589426209
1012 996 72851972
996 935 603443223
935 1116 37652909
1116 1896 488733316
1896 2232 267543990
2232 734 12206358
734 2105 933250522
2105 465 685726601
465 76 323047113
76 558 29580923
558 1412 444663936
1412 78 673208303
78 334 157955837
334 595 239545217
595 2330 36248979
2330 262 390552193
262 2248 152435864
2248 1846 599357360
1846 1065 7383037
1065 1655 723835098
1655 815 191986050
815 611 354774596
611 2716 343239882
2716 2781 393319473
2781 842 481253242
842 968 280908017
968 2627 680218340
2627 1352 344346545
1352 2034 817069208
2034 640 140967884
640 1552 786289108
1552 1837 889921181
1837 402 596927461
402 2331 676458371
2331 243 378654496
243 1772 864471451
1772 565 688664729
565 2567 164421371
2567 1103 402714405
1103 1960 864228196
1960 1596 46518648
1596 329 847378342
329 833 537436498
833 1008 204474485
1008 616 86923558
616 1895 426201832
1895 1756 595026679
1756 1533 91875776
1533 954 25559191
954 521 602409716
521 2754 668227229
2754 206 70061596
206 1923 809700667
1923 2590 11467110
2590 324 463381069
324 2075 143470262
2075 364 144891481
364 2124 996115763
2124 1006 487816807
1006 112 961960689
112 1039 989600001
1039 2761 126622269
2761 916 851881869
916 1680 586527461
1680 1888 803080640
1888 320 83052718
320 259 303515265
259 311 344261723
311 2471 99990443
2471 1878 558746024
1878 2547 208489918
2547 2051 146509091
2051 515 258640719
515 270 598442771
270 2293 350983577
2293 1204 198080632
1204 1727 24644602
1727 1242 946010256
1242 529 289956408
529 2356 50203793
2356 1207 400936325
1207 1168 958183637
1168 1430 120265389
1430 1983 63153345
1983 280 822167101
280 868 436162812
868 1501 206623607
1501 2100 967058582
2100 2393 284794928
2393 1232 694440415
1232 2028 929019271
2028 1191 274394928
1191 338 821062684
338 910 633417493
910 2670 713438743
2670 891 476659677
891 1804 568986566
1804 1485 16954007
1485 2076 820921400
2076 490 668977009
490 1600 428216386
1600 2363 29411318
2363 2264 815486101
2264 31 686857105
31 1653 480370443
1653 495 166469677
495 1289 884937737
1289 799 505015045
799 1820 964996287
1820 2101 27410499
2101 1046 407735192
1046 1662 218448965
1662 2798 985594136
2798 2084 380516936
2084 873 281602311
873 1628 660277591
1628 1852 669196102
1852 400 488225918
400 898 627336172
898 2650 953991031
2650 2306 35182686
2306 12 408871796
12 2152 80902312
2152 2502 856245370
2502 1140 894805644
1140 2013 794341056
2013 432 185421401
432 694 463792209
694 2117 663811417
2117 121 6342800
121 2775 132769217
2775 200 92027802
200 1187 888270473
1187 1544 800771672
1544 1396 778884908
1396 1595 368640915
1595 2462 967241349
2462 724 516338998
724 444 726172314
444 2357 784753989
2357 1794 543749497
1794 451 133907506
451 2252 3202954
2252 900 381859987
900 122 366940796
122 2684 284805265
2684 609 42137577
609 1136 36136897
1136 1593 773031183
1593 587 521990103
587 2743 842644282
2743 562 808213870
562 1551 930861900
1551 623 923546595
623 2045 516975593
2045 1062 678183897
1062 1299 717887650
1299 752 702396994
752 1429 141976105
1429 290 234215420
290 85 561256149
85 44 127261676
44 2614 326243223
2614 2734 449526621
2734 1659 780549703
1659 2165 957644485
2165 504 670683891
504 2132 600307405
2132 933 473983482
933 1737 396856204
1737 2046 385061394
2046 895 17732979
895 1201 383280064
1201 2314 240780702
2314 1665 252109320
1665 2022 602737214
2022 581 525585967
581 802 294246897
802 267 491390466
267 962 151133503
962 2380 816237000
2380 1902 334034747
1902 1287 811863727
1287 1656 599615253
1656 1903 110097695
1903 1847 181355674
1847 1162 130315503
1162 763 827985345
763 2389 883752668
2389 1693 124807962
1693 2145 62200765
2145 1916 297525170
1916 1785 104585993
1785 536 240960342
536 1672 747051792
1672 1973 885135696
1973 976 51121180
976 1636 270252036
1636 281 485443100
281 1060 525104662
1060 2244 667108240
2244 2475 723020848
2475 2740 395353995
2740 2439 902904659
2439 2544 963801550
2544 1750 647463315
1750 291 505641872
291 2534 341903870
2534 575 794226566
575 1951 997032338
1951 1464 493037374
1464 2738 462979920
2738 1467 183583439
1467 2388 157417454
2388 1609 62595172
1609 1571 293681134
1571 1607 338773128
1607 2591 45427030
2591 1152 974182834
1152 2387 75042150
2387 570 170234992
570 2467 888899953
2467 1645 372567320
1645 2768 274820985
2768 662 129860294
662 1640 119619111
1640 1620 159956680
1620 155 33497828
155 603 242387501
603 1013 497916135
1013 1585 558602490
1585 1694 909495742
1694 1023 220936982
1023 92 806472840
92 865 664916754
865 1775 37254886
1775 617 306452508
617 2021 23074979
2021 414 379158756
414 1995 100679074
1995 1423 20107317
1423 2260 872196130
2260 1816 563658994
1816 34 56207110
34 2174 29613584
2174 804 478770520
804 1574 202404598
1574 1037 220903066
1037 979 524197550
979 127 176587431
127 1295 295945216
1295 1375 694432543
1375 2320 65487383
2320 2280 668512537
2280 1288 969253528
1288 1828 47864031
1828 1129 640648002
1129 429 981726563
429 2328 81361859
2328 1856 883035504
1856 1371 479642697
1371 246 492480704
246 753 645047599
753 1059 553096033
1059 2242 151469897
2242 2401 309964352
2401 2729 590350919
2729 210 457922405
210 991 333039331
991 2551 969509676
2551 2516 558601479
2516 448 205663002
448 2399 694222159
2399 1507 974776827
1507 1876 114386466
1876 2086 576352097
2086 2088 306063701
2088 2679 316791065
2679 286 797255164
286 1265 830261251
1265 2662 493378496
2662 1974 93200379
1974 2302 377210147
2302 2718 411382234
2718 2426 761712916
2426 803 198980029
803 1251 311762619
1251 2240 254877272
2240 2406 33222945
2406 646 245640833
646 1138 137912775
1138 37 512865642
37 1606 590637891
1606 1143 782960374
1143 633 65961674
633 1355 742107788
1355 2175 945441080
2175 2760 508828948
2760 2804 200030192
2804 1323 130996764
1323 1562 478338623
1562 2732 611148026
2732 1416 336659767
1416 921 25077135
921 1538 585924852
1538 2572 451046233
2572 2575 601429233
2575 800 891988553
800 297 767837298
297 2348 398684396
2348 716 574766158
716 466 113732148
466 2508 344401129
2508 676 804492659
676 2127 377630736
2127 534 106114045
534 478 3472687
478 541 689393355
541 130 213507671
130 157 36695632
157 167 787550542
167 1476 351420446
1476 2728 402077628
2728 2355 378188432
2355 2317 986897174
2317 1711 320555657
1711 1296 120296219
1296 1987 932338253
1987 2036 829384605
2036 1206 172842766
1206 1594 63335016
1594 672 160239581
672 871 783990792
871 337 252511137
337 1864 185316716
1864 2213 222431997
2213 2555 556073725
2555 2460 786745949
2460 1763 966936905
1763 151 176427376
151 219 37946698
219 2425 394219416
2425 1095 290159524
1095 507 382347828
507 1106 198712074
1106 578 667790260
578 20 340978227
20 1543 54701116
1543 747 209699969
747 2012 554485898
2012 393 943913103
393 2372 997250511
2372 1900 758422698
1900 43 198507085
43 293 227955297
293 1940 745319871
1940 17 519062742
17 509 200767870
509 557 530174477
557 2391 200963700
2391 1997 226126990
1997 1938 446025847
1938 479 213719635
479 1791 10117781
1791 1589 551053339
1589 722 399036351
722 2217 85066133
2217 531 107127063
531 1458 38298654
1458 23 52003037
23 2208 283554439
2208 1984 76245352
1984 2748 298738807
2748 2299 426230318
2299 1181 311109534
1181 360 497450881
360 2158 94020577
2158 2168 504604115
2168 2749 404668351
2749 1040 156236900
1040 1240 59090012
1240 1435 348581454
1435 1739 6003765
1739 1989 670029064
1989 2686 547088539
2686 1269 86475416
1269 192 267865288
192 906 918667635
906 1521 287243286
1521 2584 798039765
2584 13 119631334
13 571 513370277
571 2559 96581966
2559 670 185867323
670 2533 376004412
2533 309 647635305
309 2408 584903674
2408 907 313586899
907 2473 607278722
2473 1681 475718682
1681 2102 218106290
2102 700 890833161
700 1275 404480389
1275 2788 516845097
2788 1300 169579832
1300 1328 715589923
1328 1197 14295978
1197 1657 116116764
1657 2685 72710392
2685 2701 271480683
2701 1234 272353664
1234 2464 131800404
2464 2006 620062137
2006 878 130873783
878 1988 654345823
1988 2448 19667029
2448 2489 217349199
2489 469 922211111
469 40 938334664
40 1802 504592486
1802 942 572767230
942 526 910482352
526 1755 870479117
1755 1282 669349196
1282 703 96349674
703 1919 98999882
1919 225 169500854
225 1153 533769703
1153 1616 412586782
1616 2122 776779576
2122 2123 9488384
2123 1861 630693072
1861 1173 520129090
1173 2277 266485127
2277 1311 147538169
1311 2563 689708923
2563 1497 982075051
1497 2381 14350501
2381 470 805825687
470 666 54785442
666 702 285831184
702 430 930695705
430 2656 39102200
2656 1740 758409676
1740 410 61569488
410 936 545964377
936 1767 778076705
1767 237 278918687
237 161 468175488
161 964 568927723
964 2402 636027527
2402 849 40942717
849 838 331926428
838 2663 506506643
2663 2324 562808267
2324 60 280792457
60 586 605506526
586 2209 584825475
2209 2066 667078514
2066 1975 18093307
1975 1835 214121404
1835 2010 529083252
2010 827 501302733
827 924 734250494
924 1211 795568380
1211 2041 648840902
2041 888 276475770
888 893 630159784
893 1530 515707757
1530 934 934817811
934 748 537461580
748 1744 801538942
1744 847 865513516
847 2027 429080134
2027 2332 412464971
2332 2677 779599358
2677 1617 975044512
1617 2151 43058029
2151 2655 58518044
2655 2731 295736353
2731 2422 611985752
2422 1156 547061926
1156 1055 189195424
1055 2652 796428535
2652 1845 53568568
1845 194 752003691
194 627 77220991
627 983 511591448
983 701 189345519
701 1766 596815859
1766 2792 382201109
2792 2288 403466923
2288 1751 125899110
1751 2148 883503843
2148 2576 137717416
2576 365 921467490
365 273 384861098
273 2741 266709541
2741 1363 404143627
1363 682 900568856
682 433 54043705
433 2522 941605207
2522 1690 554624151
1690 1032 919557221
1032 55 370685341
55 987 967089122
987 1230 551672932
1230 363 198246206
363 1056 10147150
1056 2762 462707331
2762 2668 493982559
2668 2415 474649257
2415 1956 9769256
1956 1381 683177983
1381 2093 123594145
2093 1757 915854179
1757 339 287698027
339 1475 53331490
1475 618 279961981
618 2757 477043546
2757 1859 650147349
1859 854 662163090
854 1155 880510469
1155 665 776046459
665 236 398183286
236 1374 870744239
1374 116 550030303
116 1976 635560739
1976 2092 137453779
2092 556 954173930
556 743 388645948
743 248 44013839
248 690 748295491
690 2666 943270099
2666 2803 963571060
2803 2643 118980831
2643 1666 762875574
1666 2601 367760346
2601 2257 169743391
2257 2031 625539078
2031 1779 830467677
1779 1928 663725950
1928 468 952704689
468 2016 840236933
2016 589 346903932
589 1912 76298833
1912 467 608607465
467 274 634601959
274 2523 129630323
2523 1644 888569446
1644 2756 111645504
2756 1494 779777672
1494 517 403248890
517 1911 844672327
1911 721 408340485
721 418 801432176
418 1302 715416565
1302 1413 810887142
1413 914 289509268
914 1148 705386699
1148 172 617577425
172 1736 678155216
1736 96 749400538
96 2436 365872915
2436 2011 473941668
2011 276 565487951
276 545 337370100
545 2166 89333595
2166 156 933248297
156 103 507113491
103 139 714872674
139 2327 616232327
2327 1399 23355794
1399 1021 520093716
1021 1581 308985613
1581 1917 370259726
1917 2060 596392550
2060 532 917593079
532 2675 857378039
2675 1526 578539227
1526 514 806162524
514 602 821539897
602 574 210833253
574 196 61927767
196 1353 666212223
1353 1579 619173738
1579 1176 863359944
1176 2510 234145142
2510 2313 282577233
2313 793 5385565
793 2494 792048195
2494 780 900154658
780 2269 683540782
2269 960 393965086
960 2780 118543927
2780 326 157482449
326 1451 959453037
1451 2033 455914027
2033 1212 246816045
1212 188 745217688
188 2296 815543873
2296 2089 814205073
2089 1127 213966368
1127 1164 838899667
1164 1058 334298788
1058 1469 522951982
1469 51 61675747
51 2378 783207692
2378 2318 440545060
2318 2618 919053786
2618 1084 361746919
1084 1553 99223937
1553 2681 740593683
2681 1889 572580172
1889 2157 161151705
2157 2286 259322259
2286 2631 44270263
2631 317 877028003
317 1048 345983755
1048 2793 326847496
2793 308 882413568
308 2150 138031949
2150 2256 79518507
2256 2657 565954349
2657 644 531997035
644 982 198062434
982 1070 575953153
1070 1780 343966426
1780 2392 653976462
2392 2228 822769198
2228 2752 941700468
2752 174 322036688
174 2636 489490624
2636 798 155666835
798 1836 160936354
1836 2119 823789412
2119 2599 678618817
2599 491 222612101
491 1404 459513458
1404 2509 971680231
2509 1904 141665887
1904 1237 821260377
1237 2525 70904168
2525 390 734775924
390 257 246356902
257 2107 84572227
2107 1867 846614537
1867 957 143143519
957 2435 961600230
2435 1575 192598292
1575 1047 469991015
1047 1860 696530151
1860 2705 183146595
2705 310 549509522
310 1146 115000854
1146 696 715143631
696 1454 747571957
1454 2283 690954007
2283 1810 911626411
1810 1746 254064772
1746 2308 366239558
2308 1383 853326878
1383 901 576101460
901 626 855730182
626 2620 861510067
2620 230 589554168
230 601 532035947
601 1849 392645238
1849 988 812166270
988 22 991549405
22 1170 364325468
1170 751 806348511
751 1675 665326135
1675 488 287745990
488 1243 393640788
1243 1479 911683037
1479 773 224834571
773 1158 92771678
1158 1968 54826555
1968 2708 38951154
2708 1838 285369970
1838 134 377333924
134 2414 735481306
2414 777 468516566
777 346 779359801
346 409 850482160
409 754 36176550
754 207 379448111
207 999 541436166
999 447 947802961
447 2281 633512883
2281 332 907675724
332 760 653646192
760 2617 62130696
2617 2272 615922259
2272 772 367672612
772 427 651684864
427 5 147958205
5 1018 760317850
1018 2309 316367487
2309 1368 139507610
1368 510 124643318
510 179 975232352
179 2604 657350099
2604 2030 264905662
2030 2386 221389493
2386 2141 421549490
2141 2131 489740234
2131 54 314161172
54 2134 328892399
2134 730 528691388
730 2032 599531142
2032 67 706226324
67 2342 116689047
2342 2029 920564062
2029 1025 338102478
1025 922 967171207
922 1518 956740612
1518 2674 717550589
2674 1965 361123726
1965 1290 757059926
1290 2155 203579825
2155 1049 121315803
1049 2550 263222471
2550 1663 265710521
1663 669 737238062
669 185 630895084
185 2221 769911739
2221 1565 885196268
1565 851 243729287
851 268 86279226
268 66 877220232
66 1942 220888959
1942 776 914027932
776 1688 387086684
1688 2520 485794622
2520 759 135417425
759 1235 808636174
1235 2251 828051210
2251 1172 449578597
1172 764 137528573
764 2797 209258951
2797 1317 901626093
1317 145 696271251
145 1292 325947999
1292 1128 822190155
1128 2044 34373728
2044 1477 293119205
1477 951 631447120
951 2231 751924317
2231 1130 654242932
1130 1898 241023400
1898 1853 955504142
1853 392 775558735
392 884 356762225
884 1612 73731016
1612 1336 365313151
1336 223 987657309
223 1953 843642755
1953 124 103025772
124 1360 83902950
1360 144 782438335
144 1936 980246004
1936 766 304791909
766 1708 548982621
1708 1584 219849041
1584 2383 790586531
2383 928 684400046
928 319 28485215
319 1713 471154094
1713 1493 986494997
1493 1011 18530142
1011 21 680413046
21 677 888121089
677 2704 714801393
2704 1263 6361044
1263 2532 562827597
2532 1948 749175121
1948 26 151996603
26 1660 46791071
1660 1881 353615791
1881 361 806239535
361 2433 140330825
2433 1226 161636286
1226 1380 434314624
1380 1945 497093050
1945 1484 87883656
1484 1030 799627775
1030 2054 337266713
2054 2678 931526411
2678 2630 902653547
2630 1958 421169663
1958 2632 566481100
2632 1481 735415904
1481 1180 725961572
1180 1373 115463720
1373 1882 955264945
1882 1319 369064457
1319 1313 652380120
1313 1249 836266514
1249 2398 840218551
2398 2246 491391470
2246 1114 854796656
1114 1901 520631596
1901 1256 232028912
1256 2104 569598048
2104 502 379508994
502 965 794856510
965 742 171289522
742 2053 531505598
2053 943 694163935
943 485 377421667
485 8 190261486
8 2135 834494760
2135 1196 539057953
1196 1324 624576110
1324 38 331587809
38 593 626941609
593 1472 276720238
1472 1548 668854522
1548 912 410984374
912 1391 31890138
1391 50 90024184
50 1407 829981828
1407 1768 619822396
1768 2538 668502111
2538 1466 797961902
1466 2625 427603695
2625 1622 37566567
1622 561 302858375
561 1439 263870208
1439 952 877785118
952 2337 794249845
2337 2307 118666864
2307 2506 250933068
2506 2212 26278756
2212 380 540781266
380 794 630442062
794 304 673651620
304 106 564587143
106 113 14464013
113 367 367815554
367 1691 942008810
1691 2218 204725500
2218 1891 54826667
1891 1165 333583117
1165 171 829301610
171 533 386414477
533 2340 960524726
2340 1922 958538203
1922 1461 907785353
1461 1555 224025453
1555 1190 990428341
1190 2071 850325892
2071 995 54007280
995 2664 462767091
2664 639 518828002
639 500 704485536
500 1053 890370786
1053 2333 408910923
2333 283 7343910
283 870 6757347
870 2767 139212394
2767 1149 801593755
1149 1342 125424211
1342 1885 390145462
1885 2779 680388866
2779 2350 518721832
2350 785 873103879
785 1568 354040485
1568 1773 83308974
1773 359 887567892
359 1834 574372394
1834 2062 877834138
2062 369 92293391
369 265 629199061
265 680 211417254
680 649 774111356
649 2592 15613537
2592 1934 24458334
1934 1539 732649558
1539 302 775915245
302 2201 101000141
2201 1029 575594252
1029 584 626241136
584 424 7523776
424 1147 38361342
1147 1169 997585492
1169 1297 712009312
1297 883 781248482
883 1246 406496414
1246 958 719353223
958 1647 788005830
1647 455 545708808
455 1318 373463331
1318 1254 765946395
1254 2292 788370625
2292 2351 53852196
2351 2249 137184580
2249 2469 661474503
2469 2453 260409036
2453 1817 73009908
1817 1905 401558748
1905 2511 834781430
2511 1109 950844047
1109 1150 493852140
1150 1910 316496844
1910 1420 14777654
1420 2529 120479849
2529 2207 184626736
2207 1227 39235988
1227 2429 853129407
2429 1783 960541981
1783 2316 140236130
2316 856 281240012
856 2377 439299470
2377 2197 147759906
2197 1701 172117709
1701 1758 436884961
1758 1061 859769218
1061 1630 953366191
1630 1346 695897729
1346 1456 431638794
1456 1107 593888374
1107 2058 94122890
2058 1583 657618480
1583 328 359834769
328 1937 882493515
1937 2432 563987030
2432 214 497019349
214 10 396484371
10 1839 824396066
1839 1113 570029258
1113 1157 798043120
1157 2346 511693849
2346 1970 373389658
1970 1334 144411613
1334 720 828190694
720 2430 388167312
2430 706 264891462
706 2297 12817429
2297 2635 427403301
2635 417 118020868
417 2362 825875764
2362 1935 420155785
1935 1248 251777234
1248 695 265175233
695 1316 567915691
1316 590 276411297
590 458 554576548
458 229 280201262
229 2624 82293842
2624 2298 250474276
2298 658 564356411
658 1844 676182216
1844 2097 344597166
2097 519 221974890
519 1231 36016984
1231 1286 79607035
1286 1134 785961920
1134 1424 385552688
1424 1387 476091406
1387 2339 462874340
2339 981 808098300
981 331 274134525
331 2560 827084543
2560 2476 181487957
2476 1879 418546138
1879 628 507791590
628 1088 569655269
1088 2025 683437600
2025 2118 373125373
2118 2658 849574924
2658 216 653974822
216 1769 199001136
1769 989 269730708
989 1650 758268411
1650 70 316692723
70 544 690162753
544 1354 34679707
1354 1350 871269271
1350 18 970364016
18 520 116973549
520 1099 121743546
1099 2037 387236780
2037 1405 793155766
1405 1824 318857067
1824 1252 609211670
1252 71 681689104
71 2397 398464102
2397 2291 247689943
2291 2786 919758146
2786 2017 874555508
2017 1808 563080637
1808 2573 727856445
2573 711 1206387
711 1473 390165180
1473 99 761860756
99 2096 272268879
2096 2247 897956770
2247 2513 184032379
2513 2653 955706480
2653 1298 123598497
1298 1720 33607302
1720 508 462197655
508 2204 322599633
2204 1199 155854365
1199 1753 72982419
1753 437 639292357
437 2491 846017118
2491 2421 107662127
2421 1217 363077981
1217 2098 668897487
2098 1151 77152030
1151 543 337337882
543 931 56134266
931 1440 870307796
1440 1394 656194949
1394 535 517862290
535 1546 404513254
1546 1931 907175405
1931 1135 765552234
1135 2143 176787753
2143 1349 634247266
1349 839 181149224
839 932 904644199
932 2173 635453653
2173 288 571314404
288 2411 519021308
2411 1444 907722533
1444 2472 321787528
2472 1096 703053687
1096 863 715945366
863 234 445386025
234 1687 736660990
1687 1470 30659374
1470 1117 620502012
1117 2593 892515355
2593 992 103641794
992 2121 112310722
2121 403 591048826
403 489 63820275
489 2183 475388704
2183 289 259946313
289 911 140972305
911 1892 812726586
1892 563 168596933
563 1499 11280101
1499 651 321437888
651 1208 686459224
1208 2065 268309709
2065 2008 228613292
2008 1718 304527811
1718 2365 445097462
2365 998 862860558
998 1954 485677035
1954 2688 202258014
2688 212 350830565
212 647 56991439
647 2300 721279323
2300 1556 111069451
1556 667 231295321
667 896 276849363
896 1369 679531171
1369 1695 529197700
1695 296 13510352
296 577 710190545
577 2455 149699711
2455 853 758542061
853 975 666348693
975 1799 262010434
1799 1425 202107241
1425 1842 730168968
1842 4 737399138
4 1519 462053554
1519 1202 871141274
1202 182 402642077
182 2536 630650487
2536 1796 734937729
1796 657 724079965
657 1203 169626064
1203 990 3247437
990 1747 952693257
1747 2690 474153875
2690 1985 300861253
1985 2700 668070168
2700 2695 959830911
2695 2637 355635622
2637 2611 871417087
2611 2498 869338704
2498 1010 76914944
1010 1163 982486538
1163 2220 100634024
2220 2574 206280661
2574 2007 514534062
2007 1572 482348078
1572 1345 72307368
1345 1372 77240961
1372 817 632047789
817 153 830849429
153 2215 743589654
2215 321 746574577
321 2633 32956669
2633 2689 473758622
2689 199 336490068
199 1141 347526577
1141 881 197416249
881 1809 739132145
1809 89 830693419
89 1638 932353978
1638 1119 463212109
1119 2055 319482
2055 2736 788117769
2736 1036 268421719
1036 474 474473358
474 98 88979021
98 2266 789008242
2266 980 286820622
980 1870 297130997
1870 1432 660425328
1432 2673 156159325
2673 477 226562295
477 1284 495428220
1284 2785 109309703
2785 2130 432842957
2130 173 9962281
173 1370 591657781
1370 2719 505150325
2719 244 87203242
244 832 76221923
832 2182 188516107
2182 2434 683309251
2434 150 822796501
150 2443 73989131
2443 101 9584226
101 1819 11802922
1819 2376 421515708
2376 528 207000475
528 2545 750935068
2545 2598 104725480
2598 733 139354452
733 476 66663530
476 2111 105044963
2111 1977 927472221
1977 1580 335085250
1580 2385 432034675
2385 1963 868967596
1963 1692 124093491
1692 1608 718855297
1608 786 18614947
786 1382 637035173
1382 607 875014622
607 2382 245177242
2382 2608 984979747
2608 482 836840679
482 379 678020199
379 269 847458383
269 2278 281014813
2278 2556 183170523
2556 1578 787177979
1578 681 357236736
681 2447 371686631
2447 2063 470487229
2063 1437 32549590
1437 2245 445675762
2245 2349 480071455
2349 1017 44352513
1017 2717 719707824
2717 2450 687071930
2450 180 795287581
180 806 824433305
806 72 678942736
72 920 861951111
920 1588 929478268
1588 540 458931310
540 537 49552714
537 2581 214029296
2581 30 180415260
30 1449 26162559
1449 2354 932884593
2354 2094 199030207
2094 855 515714087
855 1549 660415568
1549 1034 444207449
1034 480 500693833
480 208 497256246
208 698 122227648
698 674 200668569
674 816 778271059
816 1069 157914525
1069 235 987846549
235 217 988024149
217 2238 529601156
2238 1625 310850131
1625 1724 20573739
1724 1857 827793272
1857 2169 790921587
2169 1398 917442607
1398 1078 547501096
1078 64 330509870
64 426 565246541
426 2233 224450754
2233 1990 9452606
1990 1627 279714005
1627 412 6445375
412 7 320900270
7 1285 329266720
1285 1598 220474671
1598 1869 501315530
1869 1250 207945633
1250 1007 153359263
1007 1637 700345737
1637 1445 723659720
1445 1641 813774831
1641 1403 144553186
1403 1715 76869907
1715 1229 163547430
1229 2050 119297188
2050 1026 277538476
1026 203 794334843
203 828 277211713
828 2427 265385024
2427 312 782358991
312 1245 806812870
1245 795 576235156
795 1016 655449084
1016 1073 487122495
1073 2379 219673096
2379 1782 425408044
1782 2660 34623590
2660 1486 402699320
1486 1877 990654585
1877 1175 111590698
1175 2755 264668280
2755 1602 270368590
1602 2505 118036073
2505 2137 585568551
2137 740 452151664
740 264 338510744
264 2374 86884080
2374 2026 660097297
2026 2112 491870007
2112 1277 787229818
1277 2456 383757017
2456 1639 158161191
1639 1233 784299358
1233 890 460626924
890 1576 174224975
1576 1411 903596546
1411 2081 738165400
2081 378 968559818
378 841 180808258
841 1822 856066779
1822 2753 603435163
2753 1684 840137482
1684 708 284818288
708 2783 111400600
2783 1982 327259977
1982 2003 504491384
2003 2623 536808645
2623 1236 214399921
1236 1760 907190704
1760 2167 527463229
2167 428 325990620
428 2126 24375338
2126 796 650348173
796 1914 444026693
1914 2444 609943889
2444 652 102499836
652 166 782537438
166 2809 696827969
1 499 762597134
499 1098 126923798
1098 1108 336574140
1108 1599 998870505
1599 1223 137601344
1223 1770 120873497
1770 2405 312013782
2405 950 311826319
950 1362 876986397
1362 600 50179181
600 1522 280386137
1522 1358 57794655
1358 637 758762314
637 2161 883821300
2161 1115 750448491
1115 191 43580601
191 1315 995221900
1315 2528 77708467
2528 275 400588339
275 1619 384546898
1619 32 144624743
32 1929 160295397
1929 1426 912010128
1426 175 323131717
175 2649 184670735
2649 831 414874654
831 1339 767158410
1339 143 794614624
143 913 517374491
913 1194 402212201
1194 1171 343958946
1171 93 132487978
93 1706 381652354
1706 2712 680533087
2712 397 131358482
397 1189 519253698
1189 1790 653922938
1790 168 295888618
168 2667 831080017
2667 90 383425689
90 15 198584153
15 2110 111466153
2110 1643 293736698
1643 301 957346468
301 387 847803807
387 1092 44185188
1092 1293 927068
1293 300 695542061
300 547 974410011
547 2764 254031762
2764 1703 80088958
1703 1389 119034753
1389 1792 414327159
1792 1225 844615440
1225 714 294682824
714 2170 598997894
2170 2540 112006448
2540 247 61841233
247 1613 393612517
1613 1247 629380939
1247 2125 316569789
2125 1280 737571463
1280 604 614385271
604 1402 698222143
1402 750 270620903
750 2619 598260107
2619 918 69992194
918 963 777060196
963 1504 894148725
1504 1858 901072211
1858 927 160485884
927 1709 92732877
1709 1244 865054719
1244 997 454222582
997 1893 50079344
1893 2418 565374879
2418 2709 350924124
2709 1045 903522768
1045 2488 113433293
2488 165 325334134
165 1418 10070883
1418 118 46038606
118 807 296885241
