10
8665 8664
2724 1463 342173482
1463 7865 761354118
7865 904 333154697
904 6154 891840333
6154 1812 637307246
1812 870 431154850
870 17 217539193
17 1045 98558514
1045 5595 214745037
5595 7714 900137253
7714 674 178457686
674 5521 991227268
5521 2644 531848087
2644 8492 786078251
8492 7776 754940472
7776 7250 652052041
7250 549 344548784
549 2429 309053159
2429 7954 622881886
7954 6671 333188125
6671 2706 642840694
2706 6388 139271702
6388 8119 664346545
8119 5461 58660201
5461 439 445609873
439 4636 677330252
4636 8080 751273808
8080 5748 650558055
5748 4429 76044078
4429 1305 246617358
1305 1967 613187298
1967 1617 418217560
1617 3017 7971476
3017 616 946341996
616 4634 162574246
4634 7577 497795076
7577 4023 230013199
4023 6070 380113440
6070 7286 596353591
7286 145 444758237
145 8105 132767046
8105 7105 774811277
7105 326 288501858
326 3141 517131487
3141 8323 413405881
8323 806 43442329
806 714 21699881
714 5116 757954666
5116 8401 205011842
8401 4145 644581767
4145 1920 91142790
1920 3569 847852536
3569 4537 636369824
4537 6330 608005689
6330 4416 906512737
4416 5756 934496051
5756 1541 285335940
1541 6745 657786544
6745 5659 585054105
5659 2211 361380018
2211 432 904403903
432 3805 50757756
3805 7121 779597578
7121 7475 764891733
7475 786 997099752
786 8400 942171825
8400 5525 115203162
5525 1585 79629305
1585 5626 174801618
5626 5104 711556753
5104 7490 376903896
7490 6139 160085018
6139 348 338884383
348 124 665405754
124 3261 677216505
3261 3123 604806619
3123 4268 561364437
4268 1279 698916386
1279 4224 215277638
4224 1805 766376279
1805 1868 196014507
1868 8518 158936782
8518 5370 466745168
5370 3203 832384331
3203 8663 766942472
8663 5897 373257904
5897 4398 619396735
4398 8447 52278411
8447 8642 883560803
8642 1898 56967193
1898 4093 266174784
4093 4094 640481059
4094 6979 107724949
6979 2208 898288716
2208 4663 257889145
4663 739 104824701
739 397 692976894
397 2464 373092307
2464 3561 36970360
3561 5302 867778512
5302 2400 84649060
2400 2495 413874256
2495 1195 27863529
1195 6082 276049797
6082 8235 931796364
8235 8186 557596388
8186 5466 880856416
5466 2226 345677154
2226 7896 256512774
7896 2775 96134053
2775 330 112053432
330 4166 452527281
4166 7277 107587190
7277 1142 431314954
1142 7546 137427965
7546 8530 874529662
8530 2466 804572858
2466 5324 756824700
5324 8430 779324427
8430 8547 540650014
8547 8636 813791893
8636 301 45499210
301 1041 181131072
1041 5802 921516842
5802 8479 796304281
8479 7632 439020217
7632 236 878857897
236 7191 489281174
7191 6965 812112525
6965 250 768344611
250 7309 209576040
7309 8007 749277939
8007 5139 34735220
5139 5730 89955923
5730 1108 877844090
1108 1845 966531584
1845 2735 647552312
2735 7331 611216860
7331 6297 312208737
6297 5546 756581440
5546 8602 559867267
8602 7786 276778523
7786 5911 61625074
5911 6916 667454457
6916 6453 708093477
6453 2881 199053039
2881 251 541984118
251 636 365182689
636 7451 808394093
7451 7078 173824899
7078 411 905832703
411 758 474702339
758 3317 71840463
3317 7382 939480130
7382 1095 248735534
1095 7224 868144744
7224 8367 231016700
8367 7349 127593431
7349 2306 209942272
2306 7782 43129224
7782 2125 748454396
2125 7690 419518312
7690 3244 644923517
3244 1472 783189617
1472 4454 361990589
4454 3726 375283961
3726 4651 749721200
4651 1683 9542900
1683 5035 986500821
5035 3609 914446292
3609 4884 618640694
4884 2947 546368087
2947 1941 43741168
1941 3161 680265768
3161 1138 66338898
1138 3076 751834646
3076 6006 879318807
6006 6816 608323016
6816 560 969533689
560 4451 540229253
4451 8031 782147915
8031 2281 727882745
2281 7479 14931591
7479 4680 853988379
4680 3801 667362874
3801 4613 263667126
4613 7532 574649476
7532 368 898379575
368 5262 243776911
5262 6948 784591748
6948 2543 794025153
2543 1838 992231307
1838 4921 56626413
4921 4566 291465024
4566 5491 627937277
5491 2365 418617003
2365 3131 666748985
3131 2350 230174831
2350 8656 280676257
8656 5924 505766159
5924 6819 144621122
6819 6305 899316952
6305 7762 52134245
7762 743 188362290
743 8258 579582719
8258 384 118473143
384 3215 792713290
3215 4652 311417880
4652 5233 579312514
5233 6939 762246978
6939 5624 851647133
5624 8311 213976782
8311 6392 342646077
6392 5118 719095079
5118 5499 920481515
5499 8107 10008950
8107 7740 982762205
7740 3432 495130991
3432 1937 760904879
1937 8360 79055469
8360 8343 132239092
8343 3888 407446386
3888 6826 923803130
6826 5905 188865506
5905 618 551427764
618 830 551740407
830 8590 607482509
8590 8353 70693102
8353 6349 781915238
6349 2380 888158766
2380 2284 576459261
2284 8411 779052714
8411 6600 787475717
6600 6840 481109860
6840 1029 967415004
1029 7563 219574790
7563 2986 452099358
2986 2381 612644648
2381 4810 383509024
4810 6825 31411871
6825 4531 227407979
4531 363 87672510
363 6846 97905007
6846 4289 570054056
4289 878 806767589
878 8651 18386522
8651 2886 432579361
2886 5192 642046147
5192 4991 366033867
4991 3950 46000593
3950 2122 721101616
2122 4765 498272959
4765 8134 453446979
8134 6853 497421100
6853 942 687138465
942 566 4874742
566 3329 49161506
3329 7044 147137327
7044 2484 75567844
2484 6017 683593098
6017 5270 35296093
5270 2895 504543459
2895 4180 315162165
4180 905 675288164
905 8198 985653320
8198 1181 135093522
1181 5468 894862954
5468 2876 437752677
2876 550 747738170
550 1255 130888331
1255 1003 321680902
1003 2393 975146150
2393 4583 218560842
4583 5119 272102263
5119 8415 545200205
8415 4650 25328430
4650 8297 143005139
8297 3627 977779566
3627 5597 667374578
5597 5107 509039006
5107 2029 23780159
2029 1027 240992547
1027 3522 859828320
3522 5606 329743492
5606 2497 738413647
2497 491 399483138
491 3127 187134589
3127 2579 640091507
2579 4387 546620466
4387 4747 115218787
4747 4102 176200958
4102 7467 581916559
7467 8242 619762247
8242 3145 491363123
3145 3686 109721076
3686 2237 457931920
2237 2810 626456646
2810 4075 4584030
4075 3559 895684597
3559 2361 226711169
2361 4975 135472361
4975 5375 69881852
5375 7678 201857318
7678 8496 206549557
8496 3310 341984115
3310 4803 599573878
4803 2168 231877988
2168 3697 484989255
3697 7881 429869797
7881 7045 751768920
7045 5174 846544615
5174 5026 306166310
5026 2098 992761467
2098 1998 706372934
1998 1609 635909803
1609 2938 583691468
2938 2205 105856072
2205 395 675560746
395 7810 76299328
7810 7263 504992892
7263 7384 790779533
7384 3121 105016641
3121 390 86909450
390 8136 263058133
8136 7647 596379764
7647 5197 49146880
5197 7579 720990053
7579 2325 75352763
2325 2271 53730910
2271 6341 469191003
6341 4641 302063933
4641 8485 41719626
8485 8150 391589209
8150 8347 356437605
8347 2441 100785537
2441 677 733573325
677 6562 956011483
6562 6861 332663525
6861 2809 71078933
2809 185 385881280
185 8256 84432444
8256 2527 917623548
2527 3182 692047590
3182 3293 929710266
3293 5490 476512836
5490 6169 180473746
6169 7757 365918087
7757 7600 434885262
7600 2343 856034492
2343 6250 294733769
6250 2418 939878154
2418 6140 499330379
6140 1389 399750410
1389 6654 879303958
6654 5321 614904866
5321 7317 996130175
7317 6085 928450838
6085 4018 188411273
4018 7205 923999292
7205 1548 834698103
1548 1324 657602276
1324 4669 78579578
4669 3916 728934083
3916 8383 49191485
8383 6571 435017184
6571 6367 829719620
6367 8589 635281164
8589 2739 391028666
2739 6248 14899499
6248 7048 558876451
7048 1403 629426300
1403 2870 951848298
2870 6960 329016352
6960 1116 173990244
1116 2005 734074917
2005 3797 805529188
3797 7809 354463990
7809 3501 99993003
3501 4612 92930803
4612 2270 63014836
2270 4053 247243127
4053 7734 885325311
7734 5304 414861569
5304 2629 646993537
2629 3390 617145622
3390 6565 29766434
6565 479 495640065
479 7560 398112814
7560 6207 218177707
6207 6165 419639357
6165 571 85327270
571 1785 728296338
1785 6868 498218935
6868 8117 814261353
8117 1365 630004177
1365 3393 933236119
3393 3435 496497326
3435 1782 117801694
1782 8638 176781139
8638 2697 363913179
2697 5200 676678145
5200 4929 806207439
4929 5894 315761477
5894 4845 5694496
4845 652 980197683
652 2437 49836393
2437 8368 663740039
8368 4040 187178027
4040 7408 2345751
7408 6854 756670842
6854 8123 102709217
8123 2540 102105232
2540 7704 494512507
7704 2948 517570786
2948 3436 749098769
3436 3804 111658128
3804 176 547337220
176 8644 244738834
8644 147 509770942
147 2533 618031282
2533 3333 516894545
3333 2058 595098212
2058 4060 346327619
4060 3130 15113479
3130 7920 261875918
7920 6316 976331796
6316 8249 800865953
8249 1611 610889599
1611 1111 94133489
1111 7765 830163446
7765 6152 974802778
6152 2927 623327988
2927 7931 488887238
7931 3681 143080608
3681 2995 629022484
2995 3345 321601275
3345 1616 45433356
1616 988 145278876
988 4340 508779302
4340 7379 47779107
7379 8189 901949719
8189 6368 611488519
6368 5870 2400693
5870 570 248978579
570 6073 129059304
6073 2795 751499462
2795 3446 360636707
3446 2416 528912878
2416 5338 996238296
5338 4001 722924004
4001 3228 146944159
3228 4841 365649194
4841 1995 170538569
1995 617 345788132
617 6721 233279028
6721 8039 432414488
8039 1387 174636281
1387 3744 34144980
3744 3325 43304086
3325 213 121286124
213 7351 716824780
7351 8059 870623218
8059 4944 744614112
4944 1176 205712017
1176 6057 13703826
6057 203 226152950
203 7653 527313292
7653 2535 59137182
2535 505 371431826
505 1675 888608948
1675 6546 959432644
6546 2902 125897898
2902 1767 352613820
1767 6646 961833337
6646 1608 374876477
1608 3448 334189478
3448 4996 713332798
4996 2641 588029539
2641 5079 863102357
5079 3546 562087448
3546 7453 310953542
7453 477 862562870
477 8045 927736642
8045 3290 481492111
3290 309 60867356
309 20 13532023
20 3416 766422953
3416 7096 88019991
7096 1435 47677003
1435 7503 662243393
7503 927 209306116
927 161 617018137
161 21 532866611
21 2926 806436582
2926 1777 822730155
1777 3702 399086791
3702 1824 32589531
1824 7724 202559800
7724 1204 458223973
1204 4761 256537712
4761 217 91168748
217 4901 270172970
4901 7284 234951964
7284 4769 296298922
4769 3097 232006306
3097 6224 609828442
6224 7468 630488401
7468 6775 797855458
6775 6569 50374334
6569 5293 346107111
5293 5959 212459259
5959 216 361327876
216 3248 61186334
3248 7392 140195901
7392 4499 695336341
4499 7723 122053690
7723 575 6244278
575 5701 461759294
5701 4127 210073682
4127 3615 53921282
3615 8555 124002686
8555 2256 271896152
2256 66 523455773
66 4187 509385651
4187 6407 78332733
6407 5954 198702281
5954 83 908472442
83 1627 963438620
1627 8341 401262082
8341 5560 219212768
5560 2481 72492685
2481 5637 344947184
5637 3975 489385738
3975 2692 307444649
2692 5583 641246106
5583 3267 573908398
3267 915 917273091
915 6747 124250860
6747 5325 371763856
5325 2854 967647425
2854 6133 470357971
6133 5916 584223115
5916 7984 181491654
7984 563 531544306
563 346 576935370
346 1226 876827996
1226 7974 653597996
7974 6398 583179649
6398 7792 191103643
7792 7108 716188032
7108 6661 489617285
6661 2824 167622683
2824 5672 988084184
5672 4679 13073057
4679 6197 529524689
6197 1716 66416917
1716 5071 64291693
5071 4848 290513484
4848 3951 882371891
3951 3934 465553775
3934 2192 509726253
2192 5881 954864576
5881 6127 663017313
6127 862 851628345
862 4806 262309224
4806 5433 156779772
5433 873 425536743
873 4896 32098669
4896 6542 281030633
6542 4418 649816953
4418 4490 852262448
4490 2094 751388604
2094 3487 86556421
3487 3698 33754102
3698 3655 282932909
3655 4770 663491792
4770 2316 763098452
2316 3707 789047260
3707 7683 99187794
7683 6095 806718449
6095 4362 505235291
4362 1008 441321433
1008 1508 974341132
1508 1075 345835829
1075 5247 306910844
5247 8065 356382174
8065 2633 264769100
2633 6355 371202537
6355 457 646895659
457 5055 147140990
5055 8255 836756312
8255 6201 9138265
6201 3299 102005565
3299 6041 352289978
6041 4800 860766610
4800 4073 216831143
4073 4014 509069751
4014 5655 138819706
5655 5327 101446166
5327 6478 790100384
6478 4843 788636659
4843 7179 953708615
7179 6675 541488987
6675 5398 875193081
5398 8373 839979071
8373 2145 676938251
2145 5264 391201226
5264 3929 455593876
3929 2920 465985510
2920 5135 490389020
5135 6701 262312324
6701 4689 823737155
4689 955 931710453
955 6691 89169809
6691 8109 169572983
8109 1552 91137650
1552 2103 445551984
2103 2457 434342083
2457 6656 462340188
6656 263 92447642
263 6320 433999427
6320 2215 151612853
2215 5368 101585907
5368 1001 388521346
1001 206 503902832
206 594 814868871
594 7266 605352490
7266 2238 12972582
2238 8245 953688578
8245 2594 706798656
2594 7649 803072966
7649 2669 742325236
2669 5316 513023624
5316 4056 197078306
4056 3192 470034670
3192 8505 353002694
8505 2915 874016557
2915 6558 861235896
6558 4165 808596570
4165 6153 192518420
6153 2951 204141269
2951 7060 923425248
7060 8534 16255575
8534 4326 135851721
4326 470 12595057
470 6223 38344912
6223 2731 79505726
2731 6190 310663395
6190 6448 325203350
6448 2993 541845914
2993 1115 255627391
1115 3107 759202777
3107 7366 693458767
7366 7962 209729652
7962 3057 147724123
3057 6563 197361598
6563 3906 24598522
3906 3340 605592967
3340 2233 62850534
2233 7123 830803454
7123 2273 164907976
2273 441 865923500
441 7095 425645044
7095 2529 677931601
2529 1659 915518161
1659 5195 895679714
5195 3599 30934294
3599 4462 642051071
4462 7835 756915610
7835 1161 692047219
1161 7182 834569492
7182 4538 961056879
4538 997 467988820
997 4411 703341421
4411 9 949424955
9 4883 333100231
4883 7053 594202687
7053 2736 28930680
2736 6670 643763626
6670 462 919406037
462 8429 423292948
8429 223 751907371
223 8075 678608814
8075 1896 116751714
1896 7237 961637023
7237 2434 678849291
2434 5948 166629667
5948 7464 838751900
7464 3841 284442257
3841 2837 229480201
2837 7412 522071707
7412 4852 449350233
4852 3632 95403701
3632 4173 947716751
4173 5408 127281833
5408 5934 863438216
5934 1484 843396465
1484 8114 10732482
8114 5465 505489286
5465 4664 452828428
4664 8558 555296055
8558 1352 192575131
1352 1876 266401660
1876 8276 23284874
8276 3781 748432906
3781 668 68342968
668 7166 208901460
7166 7978 342635593
7978 3976 949790003
3976 3302 852665086
3302 5873 114557983
5873 4267 373082950
4267 3028 457088811
3028 4476 793166797
4476 5228 342351019
5228 104 271242187
104 8296 324532441
8296 5479 508980686
5479 3817 109994086
3817 6236 608974698
6236 7235 738460887
7235 3154 484582148
3154 7393 910841286
7393 3555 686380942
3555 8070 432298898
8070 6643 890639473
6643 8554 549819157
8554 1726 128211716
1726 3509 753888309
3509 4506 907824798
4506 596 433556498
596 4489 161700717
4489 175 100399928
175 6404 699958159
6404 33 37501946
33 6764 701349189
6764 4137 620817481
4137 4431 246403406
4431 1664 43984781
1664 5281 570607484
5281 7234 99068491
7234 6855 11059118
6855 887 796206788
887 4781 408673656
4781 248 804225916
248 2983 138557806
2983 3575 679915844
3575 5988 128758356
5988 6302 647538492
6302 5662 642426284
5662 6617 590249409
6617 7059 238515733
7059 7055 127008431
7055 4615 353607048
4615 7894 924896675
7894 1262 411823684
1262 8565 244246520
8565 2828 327232186
2828 1154 540035400
1154 8405 998134830
8405 2347 235056983
2347 5336 973591899
5336 6744 12351900
6744 1816 187973265
1816 4077 526066411
4077 7842 49853846
7842 7483 889322454
7483 3032 146883891
3032 3055 296257252
3055 6989 785823589
6989 3883 570007729
3883 1763 247842098
1763 3703 796882708
3703 7951 218730871
7951 7157 656515754
7157 3668 453624977
3668 3819 357288677
3819 7001 336431597
7001 2903 434899687
2903 6536 857343524
6536 7236 978857882
7236 7587 877665450
7587 3895 95859256
3895 708 958382667
708 1067 231272497
1067 8620 20755930
8620 8454 370206350
8454 6480 328035372
6480 1256 200504470
1256 1873 762758105
1873 5776 178686555
5776 2064 435561453
2064 3385 588866357
3385 6511 191038455
6511 1318 476051073
1318 2618 114932767
2618 2997 240892302
2997 3245 217889880
3245 8381 114333012
8381 4131 537149554
4131 5199 3713469
5199 4285 536857096
4285 5549 784991652
5549 6788 653112531
6788 3650 755587967
3650 1414 441507406
1414 907 959253862
907 3902 965392998
3902 3936 630455357
3936 3789 246669902
3789 4773 822736521
4773 2609 461829592
2609 2207 124335352
2207 7461 771112131
7461 8041 420212259
8041 5425 208124203
5425 6471 644384416
6471 6479 642934963
6479 2202 536159575
2202 855 844888886
855 1328 405693067
1328 2774 714846130
2774 4556 132966693
4556 169 994559424
169 1530 905884586
1530 7070 609017766
7070 2792 962008545
2792 4461 146776887
4461 5882 826907646
5882 2561 928857912
2561 2128 683926441
2128 6105 683137469
6105 5837 318231361
5837 5387 321434447
5387 6220 188766353
6220 2653 926335682
2653 310 762941853
310 2596 148020214
2596 6945 891728679
6945 280 245913563
280 4501 394690117
4501 2849 566981554
2849 3834 707743156
3834 2772 371541823
2772 6564 190610038
6564 19 127955414
19 8112 579666026
8112 6360 834994454
6360 1555 623406731
1555 804 115825601
804 7957 679883340
7957 7354 29099798
7354 6578 830671731
6578 928 812850033
928 8101 876175576
8101 573 589072670
573 1881 274384152
1881 3253 690700475
3253 3903 735849557
3903 2904 101291797
2904 4577 472074740
4577 5721 272292352
5721 1049 784429267
1049 8146 642822455
8146 7795 593726799
7795 5742 973195620
5742 7198 569158136
7198 1969 209185005
1969 1481 973732189
1481 129 313403168
129 5138 455098568
5138 7229 220938659
7229 3862 732901076
3862 10 15358077
10 2867 592480482
2867 5133 923511115
5133 5590 143313491
5590 5703 172146507
5703 7612 758505568
7612 7581 619236577
7581 2859 140488462
2859 5654 290905261
5654 1825 500852729
1825 1371 971160194
1371 3845 956271648
3845 6750 229544658
6750 5048 412749217
5048 1815 230655799
1815 5470 920245133
5470 6168 1115128
6168 4792 184463951
4792 6905 244836226
6905 3991 273407480
3991 1668 968893218
1668 202 887658681
202 6664 719650633
6664 1282 794605191
1282 7807 309333170
7807 4958 928835638
4958 4338 620853733
4338 7211 475252693
7211 5967 236450559
5967 5723 841792392
5723 1809 208153768
1809 5190 251808637
5190 94 434272873
94 8113 131664882
8113 512 247638482
512 8194 458935735
8194 3072 742686805
3072 979 866875059
979 894 599424197
894 6486 886108420
6486 146 220244141
146 8277 423100744
8277 2779 842380068
2779 13 449788800
13 4544 835849962
4544 2765 925552221
2765 7530 222550286
7530 8502 836965090
8502 5596 110016171
5596 1495 467386513
1495 5666 110372569
5666 5093 931425743
5093 693 207561547
693 4771 682539556
4771 918 578547288
918 7975 369411072
7975 6984 463891547
6984 8210 199401020
8210 7685 844663765
7685 4824 700342106
4824 6138 41193412
6138 4364 52817532
4364 3568 804667097
3568 5991 327982639
5991 5384 36998769
5384 967 52305579
967 8490 786918374
8490 4629 632201928
4629 6838 771696992
6838 3294 238858925
3294 8315 370826701
8315 2028 991941134
2028 6074 661959669
6074 4184 65723122
4184 6080 294246287
6080 2897 497809630
2897 6296 991275344
6296 8550 516796573
8550 8358 187291073
8358 3813 101291514
3813 1738 984183086
1738 2743 150179996
2743 3380 885233612
3380 4525 44260987
4525 8568 832719552
8568 5744 463780899
5744 6642 413672059
6642 2387 296611098
2387 196 515698273
196 7269 110852177
7269 8629 849469559
8629 5389 409408039
5389 1417 16186063
1417 2716 654136655
2716 4908 737390679
4908 7636 53184832
7636 4756 558958588
4756 7140 376825406
7140 6757 537903114
6757 4517 183171934
4517 6882 615684331
6882 2796 908729816
2796 6538 27629421
6538 6470 130160354
6470 6892 974452938
6892 3687 321875708
3687 8328 627969984
8328 2035 818244635
2035 464 838672281
464 6232 815261058
6232 6229 772052504
6229 1887 675371721
1887 2778 965441054
2778 7985 657286115
7985 51 572149062
51 6769 650676960
6769 8659 973583368
8659 7522 985821121
7522 2684 947288058
2684 8619 489281640
8619 6968 96673297
6968 7439 649273970
7439 2869 898689680
2869 7990 112859360
7990 6342 155926979
6342 990 488596712
990 111 18560547
111 5214 714885567
5214 7787 717938472
7787 5740 408980015
5740 4264 750573855
4264 6517 186139157
6517 3173 170226184
3173 4796 778203276
4796 6002 316299511
6002 7146 997195477
7146 4595 952595338
4595 7946 944269495
7946 2674 815440111
2674 938 643783973
938 2524 612046906
2524 6309 440008968
6309 5148 171672047
5148 4091 430004314
4091 5054 97295082
5054 7190 743821109
7190 6460 80681273
6460 6954 923394804
6954 3016 582158583
3016 6505 880485685
6505 7275 265192798
7275 2614 531348234
2614 7533 382276009
7533 8391 16398831
8391 986 496723948
986 3464 538202988
3464 4430 504995543
4430 6353 367800849
6353 39 105604908
39 2139 75450368
2139 3071 776780865
3071 5027 856178764
5027 3056 261589525
3056 7681 799523403
7681 3574 486898393
3574 5034 577889036
5034 3633 796718879
3633 7245 439493731
7245 3864 374674885
3864 2704 464675344
2704 172 83277703
172 3725 986721791
3725 1755 904684312
1755 3170 107466104
3170 2251 269242458
2251 1992 854495749
1992 3825 851287213
3825 6273 202440085
6273 682 630406906
682 5833 433445795
5833 929 935442125
929 4445 895599704
4445 3814 964794029
3814 1939 317718133
1939 5047 911998535
5047 5729 314034330
5729 2310 855921121
2310 4345 269510431
4345 7241 681835180
7241 7326 961526029
7326 5661 344960800
5661 1770 311132398
1770 6295 670221146
6295 6116 606550325
6116 6373 110655800
6373 5830 157119539
5830 992 184439361
992 3955 759891034
3955 8019 449129624
8019 2877 559114246
2877 4341 77082731
4341 790 384923681
790 253 398352390
253 7735 981767043
7735 221 492389785
221 4062 520111203
4062 5940 688779145
5940 6108 343676997
6108 2544 722551288
2544 962 171702405
962 6934 629639146
6934 1972 510509766
1972 5303 67302108
5303 810 446949528
810 4891 828227899
4891 822 979300644
822 5509 760983858
5509 4607 536665373
4607 3361 101327428
3361 7721 442819037
7721 7395 350707756
7395 4049 446288228
4049 3218 753951435
3218 7943 20928901
7943 6895 52838553
6895 7738 717123590
7738 7066 30564794
7066 653 89794268
653 8314 477014623
8314 6502 479694418
6502 5013 648908514
5013 5530 554097354
5530 8026 864618099
8026 3177 899777258
3177 2319 388380750
2319 8220 209524237
8220 5843 419888460
5843 38 929676250
38 7518 553201234
7518 6425 994956103
6425 7332 101378654
7332 8050 35356733
8050 4939 505465868
4939 2117 21197116
2117 327 482306261
327 813 186210121
813 4835 497759
4835 4937 243290119
4937 4030 575391848
4030 6766 101825188
6766 3793 538625510
3793 3316 926099604
3316 7421 400629770
7421 4310 145093299
4310 4708 799544860
4708 5091 453468323
5091 3871 862216889
3871 1528 682626008
1528 4862 543262591
4862 5463 191747865
5463 6820 14836780
6820 2599 44687458
2599 5919 745845219
5919 6419 879454879
6419 1149 944464717
1149 2949 986742323
2949 6501 88979116
6501 4205 216869530
4205 2479 916418572
2479 2277 494696704
2277 3603 64341986
3603 6192 870313580
6192 5111 530053438
5111 447 569807855
447 2608 891510697
2608 7478 12359698
7478 7313 608534330
7313 2438 744524810
2438 3126 108166171
3126 8253 183926177
8253 1672 698866352
1672 5374 646791682
5374 877 962542136
877 7047 99496122
7047 2720 791884981
2720 7104 614603349
7104 278 405480799
278 3441 506618223
3441 6391 297229356
6391 1614 948743391
1614 953 698366088
953 1828 312066136
1828 6507 845947203
6507 4140 296727660
4140 2006 44037369
2006 428 642928273
428 2858 283469982
2858 2890 985532840
2890 6113 859797804
6113 4050 52404908
4050 3085 332745897
3085 4609 924139790
4609 2707 922718488
2707 8402 862799335
8402 8230 346463998
8230 2511 666745538
2511 4576 727675388
4576 3863 954998328
3863 1145 411270348
1145 4856 688357913
4856 2166 991440860
2166 6427 110136699
6427 4567 187665948
4567 163 953982995
163 2219 62149175
2219 2776 979550929
2776 6936 421102697
6936 4087 467629975
4087 1968 338685505
1968 3821 718332053
3821 7025 268889719
7025 3109 37051592
3109 1172 882914544
1172 4278 114836921
4278 1459 333779252
1459 1215 926951913
1215 3150 610281549
3150 5222 469765589
5222 7374 765001106
7374 5428 322595706
5428 6145 522170497
6145 3802 97747002
3802 3122 99251849
3122 4436 297405338
4436 4738 813062692
4738 7065 445715848
7065 466 964150877
466 5478 393254433
5478 2459 253230529
2459 3117 227937578
3117 475 81612345
475 8284 97187742
8284 2100 190590631
2100 6275 269278294
6275 7051 51170736
7051 3313 105256161
3313 156 101345576
156 1410 324789787
1410 8564 572886136
8564 7621 440031082
7621 2640 43121840
2640 2804 694292209
2804 7662 329599028
7662 2229 778552738
2229 4182 661645484
4182 3592 663378281
3592 4694 558021004
4694 3837 271927032
3837 2567 133143869
2567 8427 323022109
8427 7900 594522738
7900 7400 507830720
7400 7531 273285465
7531 351 693774588
351 5240 657752412
5240 8442 86348156
8442 1934 992006790
1934 4422 474419642
4422 6415 479602589
6415 5150 97753672
5150 8387 702357220
8387 7791 413731289
7791 880 194941415
880 5644 745464206
5644 5227 683009583
5227 996 98628505
996 7959 850720367
7959 669 636871513
669 1503 423418293
1503 1168 276122856
1168 8535 76902594
8535 4017 319056487
4017 7676 970415065
7676 6812 259017977
6812 3796 97609224
3796 5066 632060548
5066 2210 922396258
2210 1749 655630228
1749 6778 756503935
6778 1863 908056481
1863 4993 831168691
4993 5163 203543026
5163 4561 268403554
4561 308 104454155
308 1991 897317614
1991 501 926155966
501 4211 43318666
4211 5159 741840757
5159 7756 253091962
7756 7586 522921255
7586 1564 839594430
1564 5504 955449182
5504 3553 936652544
3553 6746 34535844
6746 2655 553429741
2655 7491 472178480
7491 2719 133164349
2719 4317 404150107
4317 5737 109049993
5737 882 556582642
882 5229 680272963
5229 7793 38468941
7793 4348 875639129
4348 4488 503204381
4488 2741 150003272
2741 1849 825764707
1849 2254 135264929
2254 5178 72399529
5178 6531 333911288
6531 2563 744285218
2563 103 832972364
103 5363 165079978
5363 6377 947828244
6377 1079 953892272
1079 5961 122050488
5961 4503 697662212
4503 2782 732564592
2782 634 165369154
634 7626 439502968
7626 6996 985656554
6996 3689 688290409
3689 7087 131613751
7087 6455 793622089
6455 8072 477459307
8072 5431 166149595
5431 5273 347051830
5273 7638 802154141
7638 3202 151830299
3202 7526 603718291
7526 5610 763720488
5610 3336 708412941
3336 1101 136507608
1101 5930 654705784
5930 3045 436568424
3045 1735 639711989
1735 3734 804709056
3734 5788 114849484
5788 1308 627493272
1308 1104 729624940
1104 6847 448760773
6847 3853 371778489
3853 3000 415113657
3000 4700 613840751
4700 3745 172123087
3745 3666 369005929
3666 4322 735891239
4322 4391 869785299
4391 1774 101570520
1774 159 901260393
159 3080 161804620
3080 7558 939743428
7558 4823 442067156
4823 6016 293418372
6016 3330 733365516
3330 3061 772042817
3061 771 459567967
771 2333 932933700
2333 6913 574196957
6913 5226 611398266
5226 483 536651991
483 1630 190433799
1630 4497 172327561
4497 3629 673159599
3629 7826 845139583
7826 1502 461412339
1502 4033 165387941
4033 780 649848638
780 6422 576261823
6422 4674 792881214
4674 8261 231989931
8261 5372 25022595
5372 1216 17176056
1216 3746 647103589
3746 6610 491379701
6610 620 189299143
620 3401 16109517
3401 2160 79787293
2160 7732 59084441
7732 4240 970196392
4240 2703 981047687
2703 7538 220889062
7538 2636 762456173
2636 7062 275631196
7062 3759 514307434
3759 1808 348338042
1808 1048 47674012
1048 1073 826391755
1073 5194 281271742
5194 5652 474387323
5652 900 290306375
900 3894 670440087
3894 6383 664821122
6383 4464 462633936
4464 5732 196116039
5732 1970 362477058
1970 5126 924046275
5126 392 361503980
392 1893 12325696
1893 6183 352824451
6183 3887 154385193
3887 3924 96831981
3924 6258 377847047
6258 2077 171561250
2077 6465 743935570
6465 80 869226748
80 5032 360860393
5032 7232 612561441
7232 4716 949014041
4716 775 272461189
775 2175 435274186
2175 7836 782578081
7836 6489 493350251
6489 4627 197730358
4627 5157 910725631
5157 440 860174039
440 957 546068401
957 971 810915997
971 7015 686565793
7015 2412 679856497
2412 867 137819674
867 5272 976872168
5272 6594 350296583
6594 1209 802640796
1209 7514 292022457
7514 8120 546412622
8120 174 17634208
174 6994 68585085
6994 3544 907916602
3544 2783 29959904
2783 4046 421409537
4046 6512 914818150
6512 6577 126791885
6577 3374 651772938
3374 374 86379399
374 2244 723243810
2244 8077 373516039
8077 1293 299756146
1293 1239 335805250
1239 5223 175046433
5223 1054 572217335
1054 6891 771079437
6891 970 957624515
970 1645 918083940
1645 5937 821326149
5937 2921 720866499
2921 5531 778257978
5531 1331 219910903
1331 1559 531782496
1559 8333 317340125
